* NAME                                S               BETX               ALFX               BETY               ALFY                MUX                MUY                 DX                 DY                DPX                DPY                  X                  Y                DDX                DDY                K1L               K1SL                K2L                K3L                K4L                 WX                 WY               PHIX               PHIY               DMUX               DMUY KEYWORD                           DBX                DBY                R11                R12                R21                R22 
$ %s                                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le %s                                %le                %le                %le                %le                %le                %le 
 "BPM.23L2.B1"              2251.638117        89.30741741         -1.0527216        41.79849341     -0.09179280007        5.463499647         5.17604873        2.150849534                  0      0.02970828992                  0                  0                  0       -7.804944875                  0                  0                  0                  0                  0                  0        96.57819394        101.6998838        11.13853311        9.655265661       -5.985126797       -7.321023128 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.22L2.B1"              2305.089601        32.71738825      -0.1832588577        342.1906906       -4.593303491        5.649404637        5.255486025        1.093425739                  0      -0.0144167911                  0                  0                  0        -20.5345715                  0                  0                  0                  0                  0                  0        100.5511861        105.9460077        11.51182962        9.811688127       0.6943085383       -6.660244077 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.21L2.B1"              2358.541085        339.9217376       -4.837046266        41.92422474        1.410182405        5.740722016        5.323632587        2.150849535                  0      0.02970828993                  0                  0                  0       -61.21329837                  0                  0                  0                  0                  0                  0        105.8151006        73.68754648        11.70047347         9.98382824        7.457432488       -10.88261677 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.20L2.B1"              2411.992569        51.00479085        1.501824386        87.07173478       -1.297942748          5.8023612        5.521815139         1.09342574                  0     -0.01441679111                  0                  0                  0       -22.67037984                  0                  0                  0                  0                  0                  0        64.57796537        74.08943189        11.79641542        10.37339287         7.80779086       -16.18572913 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.19L2.B1"              2465.444053        89.30741742         -1.0527216        41.79849341      -0.0917928001        5.963499647         5.67604873        2.150849536                  0      0.02970828994                  0                  0                  0       -9.690875978                  0                  0                  0                  0                  0                  0         65.2107271         75.4606367         12.1189816        10.67481142       -0.881640531       -6.450958629 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.18L2.B1"              2518.895537        32.71738824      -0.1832588578        342.1906906       -4.593303491        6.149404637        5.755486024         1.09342574                  0     -0.01441679113                  0                  0                  0        13.71724662                  0                  0                  0                  0                  0                  0        69.04891433        79.49111946         12.4940611        10.82940368        2.650319636       -6.687119571 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.17L2.B1"              2572.347021        339.9217376       -4.837046266        41.92422474        1.410182405        6.240722016        5.823632587        2.150849535                  0      0.02970828992                  0                  0                  0        59.21069927                  0                  0                  0                  0                  0                  0        73.90015774        51.51305605        12.68649559         11.0296439        7.615380686       -10.01254046 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.16L2.B1"              2625.798506        51.00479086        1.501824387        87.07173478       -1.297942748          6.3023612        6.021815139        1.093425739                  0     -0.01441679112                  0                  0                  0         18.0253795                  0                  0                  0                  0                  0                  0        35.98120701        51.03110109        12.74281476         11.4162428        8.501404507       -11.79067394 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.15L2.B1"               2679.24999        89.30741744       -1.052721599        41.79849341     -0.09179280013        6.463499647         6.17604873        2.150849534                  0      0.02970828992                  0                  0                  0       -7.804944847                  0                  0                  0                  0                  0                  0        36.54056158        51.51646503        13.06648951        11.71368563        4.221845733        -5.58089413 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.14L2.B1"              2732.701474        32.71738823      -0.1832588578        342.1906906       -4.593303491        6.649404637        6.255486024        1.093425739                  0      -0.0144167911                  0                  0                  0       -20.53457149                  0                  0                  0                  0                  0                  0         39.7824892        54.96650585        13.44862949        11.86374518        4.606330734       -6.713995064 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.13L2.B1"              2786.152958        339.9217376       -4.837046266        41.92422474        1.410182405        6.740722016        6.323632587        2.150849535                  0      0.02970828993                  0                  0                  0       -61.21329836                  0                  0                  0                  0                  0                  0         43.3971593         38.5426069        13.65219222        12.12095996        7.773328883       -9.142464151 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.12L2.B1"              2839.604442        42.12718726        1.405717951        88.81812738       -1.300858452        6.808889882        6.517582623        1.010789948                  0     -0.01598069951                  0                  0                  0       -20.20080702                  0                  0                  0                  0                  0                  0        23.71646958         36.3752654        13.58619773        12.49904743         9.31063956       -7.543054908 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.11L2.B1"              2893.055926        89.74847525       -1.295539969        37.40129098      -0.1090580273        6.999691701        6.683043718        1.919492875                  0      0.02681977057                  0                  0                  0       -2.303136453                  0                  0                  0                  0                  0                  0        23.09987775        34.94522511        13.96999153        12.81696732        8.451111215       -4.842756352 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.10L2.B1"              2944.896615        36.80625256     -0.06219523412        326.1349655       -4.593500292        7.158568516        6.766752188       0.7875985275                  0     -0.01757042819                  0                  0                  0        16.03945117                  0                  0                  0                  0                  0                  0        24.38990026        35.52374288        14.31066941        12.96461033        6.485706719       -7.181783788 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.9L2.B1"               2983.963605        230.7556912       -4.039234554        58.08842309         2.25705379        7.235018161        6.808452989        1.108541439                  0      0.01607987892                  0                  0                  0        48.20841587                  0                  0                  0                  0                  0                  0        25.30946168        37.47626898        14.47972806        13.03442093        7.813014213       -8.741027781 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.8L2.B1"               3024.428594        17.13732301        1.071476679        66.09675522      -0.7614081814        7.329271932        6.941938634        0.298516294                  0     -0.01813709778                  0                  0                  0        12.87921324                  0                  0                  0                  0                  0                  0        23.81706805        38.21989227        14.69517127         13.3033383        9.496569793       -11.06831328 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.7L2.B1"               3063.496584        110.6664379       -3.130227422        36.93718642     -0.01060101866         7.62225337        7.072963143     -0.01568232867                  0     -0.00156055054                  0                  0                  0       -19.94762305                  0                  0                  0                  0                  0                  0        21.50060822        37.93681443        15.30281073        13.56180601        5.786023061       -7.133583736 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPMR.6L2.B1"              3095.602584        37.06780181       -0.266652477        191.6618088        2.372627843        7.702171333        7.135602723      -0.0423880499                  0    -0.001878806187                  0                  0                  0       -18.26506591                  0                  0                  0                  0                  0                  0        19.94748175         40.9495623        15.45987614         13.6874712        6.853921026       -5.520562563 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPMYB.5L2.B1"             3167.801584        178.5830342        2.783494275        36.84790142      -0.9948862098        7.847256787        7.338527441      -0.1582088357                  0     0.002438579008                  0                  0                  0       -40.61222345                  0                  0                  0                  0                  0                  0        21.35863319        41.68815562        15.74063565        14.10220714        8.786140752       -10.72091711 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPMYB.4L2.B1"             3188.371584        84.79673557        1.775878533        100.6264013        -2.10567285         7.87398613        7.393370433      -0.1080472655                  0     0.002438579008                  0                  0                  0       -25.46454345                  0                  0                  0                  0                  0                  0        22.10747019        40.80756977        15.79903251        14.21450577        8.685658484       -11.98928007 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
