NAME	RE_011100	IM_011100	RE_012000	IM_012000	RE_100200	IM_100200	RE_101100	IM_101100	RE_102000	IM_102000	RE_210000	IM_210000	RE_300000	IM_300000	RE_001300	IM_001300	RE_003100	IM_003100	RE_004000	IM_004000	RE_021100	IM_021100	RE_110200	IM_110200	RE_022000	IM_022000	RE_112000	IM_112000	RE_130000	IM_130000	RE_200200	IM_200200	RE_201100	IM_201100	RE_202000	IM_202000	RE_400000	IM_400000	RE_310000	IM_310000	RE_001200	IM_001200	RE_002100	IM_002100	RE_003000	IM_003000	RE_021000	IM_021000	RE_110100	IM_110100	RE_111000	IM_111000	RE_200100	IM_200100	RE_201000	IM_201000	RE_011200	IM_011200	RE_012100	IM_012100	RE_031000	IM_031000	RE_013000	IM_013000	RE_100300	IM_100300	RE_101200	IM_101200	RE_102100	IM_102100	RE_103000	IM_103000	RE_120100	IM_120100	RE_121000	IM_121000	RE_210100	IM_210100	RE_211000	IM_211000	
BPM.11R2.B2	    -22.0001	    -17.0090	     -4.5641	    -14.3971	     -4.5641	     14.3971	    -22.0001	     17.0090	     32.1262	    -13.3034	    -24.1049	     -4.1476	    -27.5981	     -2.9529	  -3212.3494	  -1046.1172	  -3212.3494	   1046.1172	  -1290.3705	   -519.4036	   2827.9347	   2237.1121	   9573.0854	   1077.3270	 -21563.1127	   8885.7266	   9573.0854	  -1077.3270	     36.0701	   3704.6763	 -21563.1127	  -8885.7266	   2827.9347	  -2237.1121	   2214.3265	   -162.7904	   1321.3067	  -6240.9938	     36.0701	  -3704.6763	     -0.0395	      0.0117	     -0.0395	     -0.0117	      0.0681	      0.0711	     -0.0006	     -0.0088	     -0.0135	      0.0040	     -0.0135	     -0.0040	     -0.0006	      0.0088	      0.0176	     -0.0324	      8.3731	    -10.7629	     59.8167	     13.2979	      0.9768	      1.8986	     -6.6907	      1.3004	     -6.6907	     -1.3004	     59.8167	    -13.2979	      8.3731	     10.7629	      0.0217	     15.1714	      4.5419	     -1.0636	     16.2175	     44.2052	     16.2175	    -44.2052	      4.5419	      1.0636	
BPM.12R2.B2	    -26.4354	      1.4923	     10.0374	    -11.3421	     10.0374	     11.3421	    -26.4354	     -1.4923	    -17.5577	     30.9744	    -18.0165	    -22.3168	     20.5072	    -20.7309	   -464.2881	   3296.7787	   -464.2881	  -3296.7787	   1066.7735	    923.8540	   2415.3045	  -2458.6654	   -574.3318	  -9452.3364	 -23095.7040	   3917.8999	   -574.3318	   9452.3364	   4213.8802	     96.3708	 -23095.7040	  -3917.8999	   2415.3045	   2458.6654	  -2137.9199	   -108.5028	   -446.4571	   6614.8224	   4213.8802	    -96.3708	     -0.0167	      0.0377	     -0.0167	     -0.0377	     -0.0953	     -0.0250	     -0.0057	     -0.0067	     -0.0056	      0.0128	     -0.0056	     -0.0128	     -0.0057	      0.0067	      0.0101	      0.0355	    -10.7909	     -8.1535	     58.3095	     19.8209	      2.0128	     -0.5138	      0.8069	     -6.3276	      0.8069	      6.3276	     58.3095	    -19.8209	    -10.7909	      8.1535	      2.6559	    -14.4905	     -1.6463	     -4.8393	     11.1845	     45.9330	     11.1845	    -45.9330	     -1.6463	      4.8393	
BPM.13R2.B2	    -18.9978	     25.3536	     11.8773	     -6.9821	     11.8773	      6.9821	    -18.9978	    -25.3536	    -10.5899	    -35.8828	      6.7960	    -27.6376	    -10.3269	     27.4216	   3271.8111	   1297.3404	   3271.8111	  -1297.3404	  -1203.4234	   -429.9958	  -3149.5479	  -1623.7561	  -9495.7033	  -1414.8441	 -19121.2380	  13229.6240	  -9495.7033	   1414.8441	   -835.6313	  -4060.5984	 -19121.2380	 -13229.6240	  -3149.5479	   1623.7561	   2354.4237	    -23.7041	   3487.8016	  -5599.9028	   -835.6313	   4060.5984	      0.0111	      0.0397	      0.0111	     -0.0397	      0.0674	     -0.0717	     -0.0085	      0.0022	      0.0038	      0.0135	      0.0038	     -0.0135	     -0.0085	     -0.0022	     -0.0293	     -0.0224	     -6.3730	     10.5547	     61.9959	      5.3623	     -1.3854	     -1.4049	      7.5300	     -1.9200	      7.5300	      1.9200	     61.9959	     -5.3623	     -6.3730	    -10.5547	      0.2474	     16.0476	     -4.8144	      1.7189	     20.8253	     42.4044	     20.8253	    -42.4044	     -4.8144	     -1.7189	
BPM.14R2.B2	      3.9154	     30.5118	     13.2881	      5.9731	     13.2881	     -5.9731	      3.9154	    -30.5118	     31.7827	     19.7812	     20.2406	    -18.8360	    -15.8357	    -25.3901	    944.3564	  -3287.5380	    944.3564	   3287.5380	   1123.1373	    629.1509	  -2049.0443	   2666.6393	   -293.0978	   9569.7704	 -21297.3222	   8763.2201	   -293.0978	  -9569.7704	  -3832.2060	    852.5972	 -21297.3222	  -8763.2201	  -2049.0443	  -2666.6393	  -2476.2043	    171.6771	  -1614.2584	   6282.5340	  -3832.2060	   -852.5972	      0.0368	      0.0185	      0.0368	     -0.0185	     -0.0109	      0.0979	     -0.0056	      0.0068	      0.0126	      0.0063	      0.0126	     -0.0063	     -0.0056	     -0.0068	      0.0361	     -0.0073	     10.7102	      6.9957	     60.6441	     11.3663	     -1.6043	      1.0262	      0.7875	      7.5408	      0.7875	     -7.5408	     60.6441	    -11.3663	     10.7102	     -6.9957	      1.3782	    -15.7191	      2.0546	      4.5627	     16.4639	     44.2956	     16.4639	    -44.2956	      2.0546	     -4.5627	
BPM.15R2.B2	     21.5918	     20.4798	      5.7306	     10.6186	      5.7306	    -10.6186	     21.5918	    -20.4798	    -34.5611	      8.2674	     27.8584	      3.3215	     26.9079	     13.0484	  -3198.9301	  -1422.9155	  -3198.9301	   1422.9155	  -1207.9290	   -371.4863	   2974.9821	   1606.9825	   9094.3120	   1609.9290	 -17780.0055	  14411.7845	   9094.3120	  -1609.9290	   1351.5678	   3765.2868	 -17780.0055	 -14411.7845	   2974.9821	  -1606.9825	   2643.2978	   -351.4366	   3379.2142	  -5581.1608	   1351.5678	  -3765.2868	      0.0399	     -0.0104	      0.0399	      0.0104	     -0.0753	     -0.0635	      0.0026	      0.0084	      0.0136	     -0.0036	      0.0136	      0.0036	      0.0026	     -0.0084	     -0.0228	      0.0290	      6.9286	     -9.4568	     60.4323	      2.3813	      1.2029	      1.2969	     -6.9426	      1.1154	     -6.9426	     -1.1154	     60.4323	     -2.3813	      6.9286	      9.4568	      2.2607	     15.5102	      4.4034	     -2.1162	     22.3866	     41.3474	     22.3866	    -41.3474	      4.4034	      2.1162	
BPM.16R2.B2	     30.9526	     -0.2936	     -4.9304	     11.2369	     -4.9304	    -11.2369	     30.9526	      0.2936	     20.6409	    -27.9517	     15.1735	     18.3206	    -25.6653	     12.7790	  -1048.4708	   3405.7864	  -1048.4708	  -3405.7864	   1067.1778	    647.3227	   1901.2704	  -3064.0628	    554.1176	  -9369.2865	 -20565.7135	   9733.9981	    554.1176	   9369.2865	   3393.9936	   -604.6344	 -20565.7135	  -9733.9981	   1901.2704	   3064.0628	  -2748.6073	    356.0951	  -2070.0257	   5892.7418	   3393.9936	    604.6344	      0.0184	     -0.0369	      0.0184	      0.0369	      0.0978	      0.0115	      0.0070	      0.0054	      0.0063	     -0.0126	      0.0063	      0.0126	      0.0070	     -0.0054	     -0.0057	     -0.0364	     -9.9825	     -6.5420	     59.3909	      9.7006	      1.5402	     -0.9935	      0.3402	     -7.4152	      0.3402	      7.4152	     59.3909	     -9.7006	     -9.9825	      6.5420	      0.3985	    -16.0986	     -1.7250	     -4.0494	     17.3304	     43.4446	     17.3304	    -43.4446	     -1.7250	      4.0494	
BPM.17R2.B2	     15.2740	    -20.6821	    -11.8669	      6.0746	    -11.8669	     -6.0746	     15.2740	     20.6821	      9.1793	     31.4997	     -4.3839	     23.6255	     17.0791	    -22.8363	   3036.6070	   1469.2770	   3036.6070	  -1469.2770	  -1348.3339	   -242.1500	  -3167.7787	  -1426.5982	  -9020.7304	  -2128.5979	 -15278.0587	  17016.8287	  -9020.7304	   2128.5979	  -1395.3114	  -3217.7637	 -15278.0587	 -17016.8287	  -3167.7787	   1426.5982	   2515.3313	    -29.2102	   4316.3584	  -4561.2947	  -1395.3114	   3217.7637	     -0.0093	     -0.0402	     -0.0093	      0.0402	     -0.0575	      0.0800	      0.0080	     -0.0037	     -0.0032	     -0.0137	     -0.0032	      0.0137	      0.0080	      0.0037	      0.0270	      0.0251	     -7.9816	     10.2749	     59.5314	     -0.8275	     -1.5061	     -1.1924	      5.6046	     -2.1537	      5.6046	      2.1537	     59.5314	      0.8275	     -7.9816	    -10.2749	      1.6920	     14.6218	     -4.0179	      1.8167	     25.5975	     39.1693	     25.5975	    -39.1693	     -4.0179	     -1.8167	
BPM.18R2.B2	     -1.0269	    -26.6669	    -11.2829	     -5.4478	    -11.2829	      5.4478	     -1.0269	     26.6669	    -28.6564	    -15.9654	    -22.1779	     12.0618	      9.7828	     25.8176	   1220.1396	  -3237.1711	   1220.1396	   3237.1711	   1262.2204	    502.6288	  -1692.4794	   3199.0186	  -1497.3520	   9197.2646	 -18672.0398	  13587.5334	  -1497.3520	  -9197.2646	  -3813.6231	    570.6862	 -18672.0398	 -13587.5334	  -1692.4794	  -3199.0186	  -2406.2236	     31.4646	  -3539.1080	   5341.3225	  -3813.6231	   -570.6862	     -0.0359	     -0.0202	     -0.0359	      0.0202	     -0.0024	     -0.0984	      0.0043	     -0.0077	     -0.0122	     -0.0068	     -0.0122	      0.0068	      0.0043	      0.0077	     -0.0366	      0.0041	      9.9618	      7.5526	     59.7955	      5.9501	     -1.5712	      1.2276	      0.6437	      6.1930	      0.6437	     -6.1930	     59.7955	     -5.9501	      9.9618	     -7.5526	     -0.8893	    -14.9602	      1.4003	      4.3676	     21.0366	     41.7108	     21.0366	    -41.7108	      1.4003	     -4.3676	
BPM.19R2.B2	    -24.9227	    -13.1380	     -8.5517	    -12.4127	     -8.5517	     12.4127	    -24.9227	     13.1380	     32.3208	    -13.1320	    -23.2481	     -8.5886	    -22.1736	    -16.4289	  -2987.4561	  -1574.7812	  -2987.4561	   1574.7812	  -1379.4546	   -105.6049	   3446.9934	   1307.0736	   9271.9823	   2594.9099	 -14509.0435	  18080.0395	   9271.9823	  -2594.9099	   1153.0528	   3602.4179	 -14509.0435	 -18080.0395	   3446.9934	  -1307.0736	   2313.6549	    235.0413	   4902.2424	  -4068.4460	   1153.0528	  -3602.4179	     -0.0403	      0.0085	     -0.0403	     -0.0085	      0.0833	      0.0525	     -0.0041	     -0.0078	     -0.0138	      0.0029	     -0.0138	     -0.0029	     -0.0041	      0.0078	      0.0253	     -0.0268	      7.6910	    -11.3213	     61.2500	     -2.1021	      1.8442	      1.0931	     -5.6951	      3.9212	     -5.6951	     -3.9212	     61.2500	      2.1021	      7.6910	     11.3213	      1.0680	     15.2163	      4.4946	     -1.4141	     26.6665	     38.6243	     26.6665	    -38.6243	      4.4946	      1.4141	
BPM.20R2.B2	    -26.0927	      5.9711	      6.0363	    -13.5459	      6.0363	     13.5459	    -26.0927	     -5.9711	    -16.7711	     31.4873	    -14.7214	    -24.7802	     27.1644	     -9.2446	  -1082.1765	   3146.8595	  -1082.1765	  -3146.8595	   1299.4757	    509.2758	   1667.4179	  -3063.8670	   1104.1226	  -9384.9522	 -18444.4571	  14304.1434	   1104.1226	   9384.9522	   4115.7402	  -1283.2395	 -18444.4571	 -14304.1434	   1667.4179	   3063.8670	  -2209.7327	   -409.9534	  -4147.9212	   5167.5700	   4115.7402	   1283.2395	     -0.0201	      0.0360	     -0.0201	     -0.0360	     -0.0985	      0.0016	     -0.0078	     -0.0040	     -0.0068	      0.0123	     -0.0068	     -0.0123	     -0.0078	      0.0040	      0.0022	      0.0368	    -10.9982	     -7.6752	     61.3867	      4.8725	      1.4719	     -1.4662	     -1.9825	     -6.1301	     -1.9825	      6.1301	     61.3867	     -4.8725	    -10.9982	      7.6752	      1.0721	    -14.7248	     -2.0115	     -4.7569	     21.9342	     41.8025	     21.9342	    -41.8025	     -2.0115	      4.7569	
BPM.21R2.B2	    -15.6990	     27.6165	      9.5539	    -10.5411	      9.5539	     10.5411	    -15.6990	    -27.6165	    -11.7964	    -35.5239	     10.3510	    -26.7186	    -20.1378	     20.6549	   2997.3903	   1838.6883	   2997.3903	  -1838.6883	  -1264.3204	      8.6874	  -3596.5208	   -659.3379	  -9074.2461	  -3005.9876	 -11404.0234	  20225.6544	  -9074.2461	   3005.9876	  -2028.7571	  -3733.5220	 -11404.0234	 -20225.6544	  -3596.5208	    659.3379	   2549.5892	    179.6951	   5889.8696	  -2972.0612	  -2028.7571	   3733.5220	      0.0076	      0.0405	      0.0076	     -0.0405	      0.0465	     -0.0868	     -0.0072	      0.0051	      0.0026	      0.0138	      0.0026	     -0.0138	     -0.0072	     -0.0051	     -0.0245	     -0.0276	     -5.9455	     11.1006	     61.5528	     -8.6833	     -1.9359	     -0.5839	      6.2964	     -4.6330	      6.2964	      4.6330	     61.5528	      8.6833	     -5.9455	    -11.1006	      2.3390	     15.9486	     -4.7304	      2.0464	     29.7009	     36.6831	     29.7009	    -36.6831	     -4.7304	     -2.0464	
BPM.22R2.B2	      7.7735	     30.0347	     14.7911	      1.9743	     14.7911	     -1.9743	      7.7735	    -30.0347	     32.5927	     18.3968	     22.1960	    -15.8970	     -5.0026	    -29.5023	   1526.4748	  -3059.7048	   1526.4748	   3059.7048	   1264.7442	    197.1381	  -1224.6162	   3235.8271	  -1994.3898	   9328.0166	 -15308.9282	  17170.4745	  -1994.3898	  -9328.0166	  -3366.7801	   1918.7444	 -15308.9282	 -17170.4745	  -1224.6162	  -3235.8271	  -2659.0974	    -36.5511	  -4534.7785	   4509.5459	  -3366.7801	  -1918.7444	      0.0350	      0.0218	      0.0350	     -0.0218	      0.0157	      0.0972	     -0.0029	      0.0083	      0.0120	      0.0074	      0.0120	     -0.0074	     -0.0029	     -0.0083	      0.0369	     -0.0007	     11.1582	      6.7767	     61.5512	     -2.5037	     -0.9434	      1.7108	      3.6405	      6.7555	      3.6405	     -6.7555	     61.5512	      2.5037	     11.1582	     -6.7767	     -0.8149	    -15.8711	      2.2901	      4.3913	     25.9332	     39.6014	     25.9332	    -39.6014	      2.2901	     -4.3913	
BPM.23R2.B2	     23.8487	     17.1053	      9.5933	      7.5895	      9.5933	     -7.5895	     23.8487	    -17.1053	    -33.6402	     11.1277	     26.8650	      6.9092	     19.5091	     22.7480	  -2806.9326	  -2083.3488	  -2806.9326	   2083.3488	  -1212.7633	    193.5865	   3260.2689	    576.3149	   8490.6777	   3644.5109	  -8408.5034	  21319.7951	   8490.6777	  -3644.5109	   2415.6689	   3115.8219	  -8408.5034	 -21319.7951	   3260.2689	   -576.3149	   2769.4584	   -302.3110	   5755.0464	  -2870.0116	   2415.6689	  -3115.8219	      0.0408	     -0.0058	      0.0408	      0.0058	     -0.0922	     -0.0347	      0.0057	      0.0068	      0.0139	     -0.0020	      0.0139	      0.0020	      0.0057	     -0.0068	     -0.0274	      0.0247	      6.4234	     -9.8262	     59.0646	    -12.8751	      1.7152	      0.4388	     -5.5440	      4.1376	     -5.5440	     -4.1376	     59.0646	     12.8751	      6.4234	      9.8262	      5.3294	     14.6501	      4.2820	     -2.2638	     32.1589	     34.4645	     32.1589	    -34.4645	      4.2820	      2.2638	
BPM.24R2.B2	     30.4634	     -4.0200	      0.2093	     12.7478	      0.2093	    -12.7478	     30.4634	      4.0200	     16.3659	    -30.4936	     12.3191	     20.2420	    -29.0858	      2.0594	  -1902.5678	   3009.5630	  -1902.5678	  -3009.5630	   1221.9218	    -11.1867	    928.5553	  -3457.4120	   3086.8297	  -8880.0881	 -12635.6253	  18911.3517	   3086.8297	   8880.0881	   3052.3482	  -1381.1843	 -12635.6253	 -18911.3517	    928.5553	   3457.4120	  -2854.2641	    485.8126	  -4653.0061	   3997.0598	   3052.3482	   1381.1843	      0.0233	     -0.0340	      0.0233	      0.0340	      0.0943	     -0.0284	      0.0085	      0.0022	      0.0079	     -0.0116	      0.0079	      0.0116	      0.0085	     -0.0022	     -0.0011	     -0.0368	    -10.2897	     -6.4574	     59.8252	     -6.1651	      0.7904	     -1.6666	     -3.4554	     -6.5251	     -3.4554	      6.5251	     59.8252	      6.1651	    -10.2897	      6.4574	     -4.1319	    -15.5589	     -1.6594	     -4.0352	     28.3102	     37.3388	     28.3102	    -37.3388	     -1.6594	      4.0352	
BPM.25R2.B2	     12.6424	    -22.2519	     -8.4315	      9.5435	     -8.4315	     -9.5435	     12.6424	     22.2519	     14.4347	     29.6269	     -7.0488	     22.8287	     23.6934	    -16.7313	   2556.3866	   2216.1514	   2556.3866	  -2216.1514	  -1261.5995	    431.7869	  -3237.1635	   -774.8644	  -8141.0948	  -4465.3153	  -5725.4244	  22119.7834	  -8141.0948	   4465.3153	  -1938.1272	  -2796.8912	  -5725.4244	 -22119.7834	  -3237.1635	    774.8644	   2480.5024	   -209.5521	   5685.2254	  -2386.5352	  -1938.1272	   2796.8912	     -0.0039	     -0.0410	     -0.0039	      0.0410	     -0.0222	      0.0959	      0.0063	     -0.0062	     -0.0014	     -0.0140	     -0.0014	      0.0140	      0.0063	      0.0062	      0.0249	      0.0271	     -8.0214	      9.7682	     57.9484	    -14.7556	     -1.8170	     -0.4089	      3.7495	     -4.6013	      3.7495	      4.6013	     57.9484	     14.7556	     -8.0214	     -9.7682	      5.6692	     13.4747	     -4.0487	      1.6362	     34.1995	     32.0620	     34.1995	    -32.0620	     -4.0487	     -1.6362	
BPM.26R2.B2	     -3.9855	    -26.1063	    -12.0447	     -0.6155	    -12.0447	      0.6155	     -3.9855	     26.1063	    -31.2564	    -10.8607	    -23.6401	      9.7299	      1.1606	     27.7769	   2019.5162	  -2816.6397	   2019.5162	   2816.6397	   1303.3378	   -181.5497	  -1015.9846	   3316.9725	  -3910.2978	   8480.5237	 -10380.7915	  20594.5149	  -3910.2978	  -8480.5237	  -3670.5135	   1271.8983	 -10380.7915	 -20594.5149	  -1015.9846	  -3316.9725	  -2385.2364	    262.3162	  -5311.0032	   3482.3186	  -3670.5135	  -1271.8983	     -0.0329	     -0.0248	     -0.0329	      0.0248	     -0.0405	     -0.0897	      0.0015	     -0.0087	     -0.0112	     -0.0084	     -0.0112	      0.0084	      0.0015	      0.0087	     -0.0368	      0.0014	      9.5619	      7.4758	     59.8642	     -8.1657	     -0.8703	      1.7301	      3.5661	      4.9670	      3.5661	     -4.9670	     59.8642	      8.1657	      9.5619	     -7.4758	     -5.1173	    -13.9382	      1.2288	      4.4532	     30.2633	     35.5838	     30.2633	    -35.5838	      1.2288	     -4.4532	
BPM.27R2.B2	    -26.5108	    -10.3539	    -12.2782	     -8.1744	    -12.2782	      8.1744	    -26.5108	     10.3539	     29.4983	    -19.6333	    -22.3683	    -11.3601	    -15.5113	    -22.9956	  -2339.5492	  -2423.3845	  -2339.5492	   2423.3845	  -1181.4531	    683.3158	   3627.9970	    684.3157	   8006.5301	   5332.0758	  -3335.8964	  22841.2095	   8006.5301	  -5332.0758	   1842.3076	   3340.0501	  -3335.8964	 -22841.2095	   3627.9970	   -684.3157	   2368.3160	     -3.6153	   6100.5698	  -1635.9052	   1842.3076	  -3340.0501	     -0.0411	      0.0021	     -0.0411	     -0.0021	      0.0980	      0.0094	     -0.0067	     -0.0058	     -0.0140	      0.0008	     -0.0140	     -0.0008	     -0.0067	      0.0058	      0.0269	     -0.0252	      8.4169	    -10.5472	     58.6812	    -18.3863	      2.1184	      0.1725	     -2.6671	      6.4301	     -2.6671	     -6.4301	     58.6812	     18.3863	      8.4169	     10.5472	      6.2581	     13.9036	      4.5854	     -1.1630	     35.8308	     30.2289	     35.8308	    -30.2289	      4.5854	      1.1630	
BPM.28R2.B2	    -25.4616	      8.7267	     -0.0514	    -14.2114	     -0.0514	     14.2114	    -25.4616	     -8.7267	     -8.3132	     35.2608	    -12.4959	    -26.0388	     28.4392	     -1.0676	  -2131.2002	   2542.0917	  -2131.2002	  -2542.0917	   1296.3785	   -429.0436	   1196.4458	  -3248.6672	   4376.5040	  -8372.2533	  -8168.4568	  21776.7162	   4376.5040	   8372.2533	   3825.7380	  -2089.7249	  -8168.4568	 -21776.7162	   1196.4458	   3248.6672	  -2286.5385	      7.8514	  -5723.7354	   3249.3249	   3825.7380	   2089.7249	     -0.0262	      0.0318	     -0.0262	     -0.0318	     -0.0836	      0.0520	     -0.0088	     -0.0009	     -0.0089	      0.0109	     -0.0089	     -0.0109	     -0.0088	      0.0009	      0.0017	      0.0368	     -9.7613	     -8.6356	     60.4902	    -12.4656	      0.6920	     -1.9269	     -5.2559	     -3.7077	     -5.2559	      3.7077	     60.4902	     12.4656	     -9.7613	      8.6356	     -5.2526	    -13.7177	     -1.6099	     -4.9177	     32.4251	     34.2408	     32.4251	    -34.2408	     -1.6099	      4.9177	
BPM.29R2.B2	    -13.9248	     28.5839	      4.9340	    -13.8707	      4.9340	     13.8707	    -13.9248	    -28.5839	    -20.7012	    -31.1857	     12.0855	    -26.0749	    -23.8375	     15.8219	   2155.8202	   2744.8097	   2155.8202	  -2744.8097	   -936.8102	    829.5181	  -3788.4469	   -170.0455	  -7527.6892	  -5943.1668	   -447.3976	  23131.7340	  -7527.6892	   5943.1668	  -2585.0137	  -3439.4795	   -447.3976	 -23131.7340	  -3788.4469	    170.0455	   2738.0093	   -442.3010	   6436.2254	  -1241.6026	  -2585.0137	   3439.4795	      0.0003	      0.0412	      0.0003	     -0.0412	     -0.0037	     -0.0984	     -0.0052	      0.0071	      0.0001	      0.0140	      0.0001	     -0.0140	     -0.0052	     -0.0071	     -0.0254	     -0.0267	     -7.4968	     10.5306	     57.1334	    -23.6091	     -2.0650	      0.1722	      2.6731	     -7.3830	      2.6731	      7.3830	     57.1334	     23.6091	     -7.4968	    -10.5306	      9.2584	     13.2550	     -4.9377	      1.5700	     37.6546	     28.3251	     37.6546	    -28.3251	     -4.9377	     -1.5700	
BPM.30R2.B2	      8.4783	     30.6450	     14.0973	     -4.2418	     14.0973	      4.2418	      8.4783	    -30.6450	     36.4749	      8.4030	     26.3168	    -11.5488	      0.3736	    -28.6082	   2541.9920	  -2391.7197	   2541.9920	   2391.7197	   1069.1521	   -650.1489	   -638.2551	   3738.2980	  -5248.9174	   8026.8820	  -5336.7453	  22512.0824	  -5248.9174	  -8026.8820	  -3733.2332	   2138.8736	  -5336.7453	 -22512.0824	   -638.2551	  -3738.2980	  -2720.9532	    537.9778	  -5933.0692	   2786.5524	  -3733.2332	  -2138.8736	      0.0306	      0.0276	      0.0306	     -0.0276	      0.0626	      0.0760	     -0.0002	      0.0088	      0.0105	      0.0094	      0.0105	     -0.0094	     -0.0002	     -0.0088	      0.0368	     -0.0020	     10.3973	      7.6806	     59.3229	    -17.3890	     -0.3051	      2.0495	      6.7214	      4.0595	      6.7214	     -4.0595	     59.3229	     17.3890	     10.3973	     -7.6806	     -8.2862	    -13.8839	      1.4833	      4.9643	     34.4235	     32.1745	     34.4235	    -32.1745	      1.4833	     -4.9643	
BPM.31R2.B2	     24.7704	     16.9645	     12.1275	      1.8713	     12.1275	     -1.8713	     24.7704	    -16.9645	    -28.3831	     20.4711	     26.2278	     12.8658	     14.4506	     24.7767	  -2003.1309	  -2991.5710	  -2003.1309	   2991.5710	   -750.5077	    906.5950	   3553.1551	   -237.5312	   6628.0438	   6506.1452	   2819.0173	  23012.1328	   6628.0438	  -6506.1452	   2702.8148	   3430.1497	   2819.0173	 -23012.1328	   3553.1551	    237.5312	   2716.0795	   -925.0390	   6541.8314	   -790.1258	   2702.8148	  -3430.1497	      0.0412	      0.0015	      0.0412	     -0.0015	     -0.0971	      0.0166	      0.0075	      0.0047	      0.0140	      0.0005	      0.0140	     -0.0005	      0.0075	     -0.0047	     -0.0264	      0.0257	      6.5678	     -9.5859	     54.7962	    -26.4338	      1.8465	     -0.2804	     -2.6507	      6.5829	     -2.6507	     -6.5829	     54.7962	     26.4338	      6.5678	      9.5859	     11.7485	     10.6708	      4.8644	     -1.4787	     39.3138	     25.7372	     39.3138	    -25.7372	      4.8644	      1.4787	
BPM.32R2.B2	     31.0612	     -4.7356	      6.3173	     11.4010	      6.3173	    -11.4010	     31.0612	      4.7356	      6.1231	    -33.6609	      7.8989	     24.2855	    -27.9087	     -3.2622	  -2876.6217	   2264.0275	  -2876.6217	  -2264.0275	    881.0538	   -791.4685	    130.5450	  -3869.1455	   6116.1722	  -7182.8696	  -2102.9377	  22912.7027	   6116.1722	   7182.8696	   3507.2364	  -1514.9970	  -2102.9377	 -22912.7027	    130.5450	   3869.1455	  -2749.1731	   1095.5244	  -5909.5193	   2234.8660	   3507.2364	   1514.9970	      0.0289	     -0.0294	      0.0289	      0.0294	      0.0671	     -0.0721	      0.0088	     -0.0006	      0.0099	     -0.0100	      0.0099	      0.0100	      0.0088	      0.0006	     -0.0024	     -0.0368	    -10.1320	     -6.8129	     57.2190	    -19.9685	      0.1009	     -1.9546	     -6.4984	     -3.9060	     -6.4984	      3.9060	     57.2190	     19.9685	    -10.1320	      6.8129	    -11.0872	    -12.0795	     -0.8683	     -4.5491	     36.3130	     29.3926	     36.3130	    -29.3926	     -0.8683	      4.5491	
BPM.33R2.B2	     12.4854	    -23.1709	     -2.4774	     11.4596	     -2.4774	    -11.4596	     12.4854	     23.1709	     23.3849	     23.7236	    -12.9933	     22.0866	     25.4518	    -11.5727	   1734.2496	   3049.6134	   1734.2496	  -3049.6134	   -660.4238	   1086.1100	  -3410.8048	    -73.1441	  -5901.0950	  -7177.3504	   5599.1065	  22439.0579	  -5901.0950	   7177.3504	  -2129.1541	  -3213.4704	   5599.1065	 -22439.0579	  -3410.8048	     73.1441	   2289.3919	   -728.6404	   6335.5066	   -314.2889	  -2129.1541	   3213.4704	      0.0033	     -0.0411	      0.0033	      0.0411	      0.0293	      0.0940	      0.0040	     -0.0078	      0.0011	     -0.0140	      0.0011	      0.0140	      0.0040	      0.0078	      0.0259	      0.0262	     -7.7934	      8.9053	     53.8333	    -28.3520	     -1.8640	      0.3178	      0.8384	     -6.0115	      0.8384	      6.0115	     53.8333	     28.3520	     -7.7934	     -8.9053	     11.3775	      9.4426	     -4.5471	      0.8054	     40.7953	     22.8887	     40.7953	    -22.8887	     -4.5471	     -0.8054	
BPM.34R2.B2	     -5.9769	    -25.6320	    -10.7000	      4.7943	    -10.7000	     -4.7943	     -5.9769	     25.6320	    -33.2928	     -1.1410	    -24.3587	      7.9569	     -4.7925	     27.5453	   2882.9486	  -1998.9714	   2882.9486	   1998.9714	    842.6153	   -951.7037	   -495.3110	   3375.3667	  -6623.4539	   6517.0494	    718.9117	  23115.9232	  -6623.4539	  -6517.0494	  -3452.6807	   1714.4494	    718.9117	 -23115.9232	   -495.3110	  -3375.3667	  -2262.3471	    808.4917	  -6063.6413	   1862.8014	  -3452.6807	  -1714.4494	     -0.0281	     -0.0302	     -0.0281	      0.0302	     -0.0803	     -0.0570	     -0.0012	     -0.0087	     -0.0096	     -0.0103	     -0.0096	      0.0103	     -0.0012	      0.0087	     -0.0367	      0.0027	      8.7676	      7.9482	     56.5470	    -22.4569	     -0.1173	      1.8873	      5.7332	      1.9920	      5.7332	     -1.9920	     56.5470	     22.4569	      8.7676	     -7.9482	    -10.6719	    -10.2329	      0.7254	      4.5607	     38.1251	     27.1040	     38.1251	    -27.1040	      0.7254	     -4.5607	
