NAME	RE_011100	IM_011100	RE_012000	IM_012000	RE_100200	IM_100200	RE_101100	IM_101100	RE_102000	IM_102000	RE_210000	IM_210000	RE_300000	IM_300000	RE_001300	IM_001300	RE_003100	IM_003100	RE_004000	IM_004000	RE_021100	IM_021100	RE_110200	IM_110200	RE_022000	IM_022000	RE_112000	IM_112000	RE_130000	IM_130000	RE_200200	IM_200200	RE_201100	IM_201100	RE_202000	IM_202000	RE_400000	IM_400000	RE_310000	IM_310000	RE_001200	IM_001200	RE_002100	IM_002100	RE_003000	IM_003000	RE_021000	IM_021000	RE_110100	IM_110100	RE_111000	IM_111000	RE_200100	IM_200100	RE_201000	IM_201000	RE_011200	IM_011200	RE_012100	IM_012100	RE_031000	IM_031000	RE_013000	IM_013000	RE_100300	IM_100300	RE_101200	IM_101200	RE_102100	IM_102100	RE_103000	IM_103000	RE_120100	IM_120100	RE_121000	IM_121000	RE_210100	IM_210100	RE_211000	IM_211000	
BPMYB.4L2.B2	      3.6749	     27.5651	     -8.3157	    -12.6129	     -8.3157	     12.6129	      3.6749	    -27.5651	    -21.2307	    -27.4816	     20.0901	    -14.0108	    -17.1633	    -21.8701	    672.0804	   3310.7342	    672.0804	  -3310.7342	    218.9273	   1373.5365	  -2213.0953	   2847.0579	  -3770.8713	  -8865.6717	  23198.3614	   2664.2462	  -3770.8713	   8865.6717	  -3713.5137	     65.5482	  23198.3614	  -2664.2462	  -2213.0953	  -2847.0579	   1998.5218	    964.9249	  -1446.1563	   6225.2985	  -3713.5137	    -65.5482	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	
BPMWB.4L2.B2	      9.5551	     26.1159	     -2.3620	    -14.9218	     -2.3620	     14.9218	      9.5551	    -26.1159	      7.0538	    -34.0034	     22.6468	     -9.3293	     -0.2993	    -27.7991	   2525.4598	   2243.8128	   2525.4598	  -2243.8128	  -1258.0120	    593.2425	   -802.2168	   3515.6771	  -8339.0213	  -4824.9815	  22150.4968	   7390.3800	  -8339.0213	   4824.9815	  -3337.7435	   1629.0995	  22150.4968	  -7390.3800	   -802.2168	  -3515.6771	     89.7723	   2217.4564	  -5698.9377	   2892.7206	  -3337.7435	  -1629.0995	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	
BPMSX.4L2.B2	     21.1336	     18.0751	      3.0150	    -14.8036	      3.0150	     14.8036	     21.1336	    -18.0751	     34.7225	      0.5783	     24.3119	      2.9743	     27.7737	     -1.2246	   3343.2963	   -484.7815	   3343.2963	    484.7815	   -371.8268	  -1340.2520	   2588.4647	   2510.6550	  -9063.7585	   3266.1909	  23024.2747	   3891.6576	  -9063.7585	  -3266.1909	   -340.2114	   3698.4797	  23024.2747	  -3891.6576	   2588.4647	  -2510.6550	  -2130.2812	   -622.1526	     60.7088	  -6390.7775	   -340.2114	  -3698.4797	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	
BPMS.2L2.B2	     25.2232	     11.7102	      8.0339	    -12.7942	      8.0339	     12.7942	     25.2232	    -11.7102	     20.9766	     27.6761	     22.6105	      9.4169	     19.8684	     19.4454	   2409.4934	  -2367.8541	   2409.4934	   2367.8541	   1166.4130	   -757.6427	   3515.6449	    802.2019	  -5378.0961	   7993.5163	  22599.7230	   5874.8627	  -5378.0961	  -7993.5163	   1629.0480	   3337.7377	  22599.7230	  -5874.8627	   3515.6449	   -802.2019	   -239.5865	  -2206.3127	   5698.9396	  -2892.6865	   1629.0480	  -3337.7377	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	
BPMSW.1L2.B2	     26.3807	      8.7978	     10.2126	    -11.1328	     10.2126	     11.1328	     26.3807	     -8.7978	      8.3031	     33.7200	     21.4073	     11.9012	     12.2894	     24.9369	   1618.8577	  -2965.0779	   1618.8577	   2965.0779	   1390.7665	     17.6279	   3606.0010	     -4.2352	  -2827.5781	   9210.0491	  22142.0022	   7415.7420	  -2827.5781	  -9210.0491	   2334.0914	   2888.9800	  22142.0022	  -7415.7420	   3606.0010	      4.2352	    888.1127	  -2033.8314	   6389.9296	   -119.3019	   2334.0914	  -2888.9800	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	
BPMSW.1L2.B2_DOROS	     26.3807	      8.7978	     10.2126	    -11.1328	     10.2126	     11.1328	     26.3807	     -8.7978	      8.3031	     33.7200	     21.4073	     11.9012	     12.2894	     24.9369	   1618.8577	  -2965.0779	   1618.8577	   2965.0779	   1390.7665	     17.6279	   3606.0010	     -4.2352	  -2827.5781	   9210.0491	  22142.0022	   7415.7420	  -2827.5781	  -9210.0491	   2334.0914	   2888.9800	  22142.0022	  -7415.7420	   3606.0010	      4.2352	    888.1127	  -2033.8314	   6389.9296	   -119.3019	   2334.0914	  -2888.9800	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	
BPMSW.1R2.B2	    -10.3552	    -25.8091	      1.8839	     14.9896	      1.8839	    -14.9896	    -10.3552	     25.8091	    -10.2009	     33.1953	    -22.9235	      8.6271	     -2.2685	     27.7080	   2661.2245	   2080.9090	   2661.2245	  -2080.9090	  -1322.4023	    431.0403	   -584.1495	   3558.3658	  -8625.3359	  -4292.3213	  22141.9946	   7415.7444	  -8625.3359	   4292.3213	  -3231.0872	   1831.4700	  22141.9946	  -7415.7444	   -584.1495	  -3558.3658	   -186.0849	   2211.4737	  -6011.3489	   2170.0517	  -3231.0872	  -1831.4700	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	
BPMSW.1R2.B2_DOROS	    -10.3552	    -25.8091	      1.8839	     14.9896	      1.8839	    -14.9896	    -10.3552	     25.8091	    -10.2009	     33.1953	    -22.9235	      8.6271	     -2.2685	     27.7080	   2661.2245	   2080.9090	   2661.2245	  -2080.9090	  -1322.4023	    431.0403	   -584.1495	   3558.3658	  -8625.3359	  -4292.3213	  22141.9946	   7415.7444	  -8625.3359	   4292.3213	  -3231.0872	   1831.4700	  22141.9946	  -7415.7444	   -584.1495	  -3558.3658	   -186.0849	   2211.4737	  -6011.3489	   2170.0517	  -3231.0872	  -1831.4700	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	
BPMS.2R2.B2	    -14.0282	    -24.0114	      0.7052	     15.0910	      0.7052	    -15.0910	    -14.0282	     24.0114	    -21.5880	     27.2019	    -23.9408	      5.1720	    -13.8917	     24.0811	   3059.0909	   1433.1347	   3059.0909	  -1433.1347	  -1378.0609	   -188.4831	    473.3774	   3574.7900	  -9366.7366	  -2254.9424	  22599.7152	   5874.8673	  -9366.7366	   2254.9424	  -2560.7355	   2690.1379	  22599.7152	  -5874.8673	    473.3774	  -3574.7900	  -1260.1086	   1826.8466	  -6204.3549	  -1533.4342	  -2560.7355	  -2690.1379	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	
BPMSX.4R2.B2	    -20.8149	    -18.4413	     -2.7710	     14.8512	     -2.7710	    -14.8512	    -20.8149	     18.4413	    -34.7063	      1.2053	    -24.3600	     -2.5495	    -27.6716	      2.6765	   3357.6541	   -371.0797	   3357.6541	    371.0797	   -461.8481	  -1311.9886	   2499.1913	   2599.4394	  -9169.3795	   2956.9656	  23020.3838	   3914.3821	  -9169.3795	  -2956.9656	   -469.2276	   3684.2922	  23020.3838	  -3914.3821	   2499.1913	  -2599.4394	  -2168.0550	   -474.1846	   -385.2521	  -6379.4179	   -469.2276	  -3684.2922	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	
BPMWB.4R2.B2	    -26.6364	     -7.9900	    -10.5391	     10.8243	    -10.5391	    -10.8243	    -26.6364	      7.9900	     -5.2158	    -34.3334	    -21.0348	    -12.5478	     -9.9618	    -25.9546	   1437.5081	  -3056.9777	   1437.5081	   3056.9777	   1378.6091	    184.5391	   3599.0217	   -223.7995	  -2268.3386	   9363.5357	  22147.4496	   7399.3872	  -2268.3386	  -9363.5357	   2505.6678	   2741.4987	  22147.4496	  -7399.3872	   3599.0217	    223.7995	   1127.3997	  -1911.6179	   6357.0312	    658.4421	   2505.6678	  -2741.4987	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	
BPMYB.4R2.B2	    -27.7952	      0.8765	    -11.7108	      9.5443	    -11.7108	     -9.5443	    -27.7952	     -0.8765	     19.8960	    -28.4628	    -15.9652	    -18.5748	     15.7517	    -22.9077	      5.6571	  -3378.0940	      5.6571	   3378.0940	    741.1445	   1176.9963	   2739.3240	  -2345.0216	   1916.0212	   9441.9303	  23198.1216	   2666.0187	   1916.0212	  -9441.9303	   3651.0772	    681.0548	  23198.1216	  -2666.0187	   2739.3240	   2345.0216	   2216.9721	    101.6970	   1117.7283	   6292.5423	   3651.0772	   -681.0548	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	
BPM.5R2.B2	    -26.8465	      7.2529	    -15.0205	     -1.6186	    -15.0205	      1.6186	    -26.8465	     -7.2529	     33.2260	     10.1002	    -11.2593	    -21.7518	     26.7830	     -7.4532	  -2881.7259	  -1762.7249	  -2881.7259	   1762.7249	  -1385.7923	    119.1423	   1397.9837	  -3323.9534	   9059.8497	   3277.2436	  18255.7089	  14559.8629	   9059.8497	  -3277.2436	   3569.1448	  -1027.3271	  18255.7089	 -14559.8629	   1397.9837	   3323.9534	     81.6107	   2217.8018	  -4372.9870	   4660.7287	   3569.1448	   1027.3271	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	
BPMR.6R2.B2	      9.7491	     26.0441	    -15.0900	      0.7272	    -15.0900	     -0.7272	      9.7491	    -26.0441	    -32.8730	    -11.1958	     22.7155	     -9.1606	      0.3212	    -27.7988	  -1935.6139	   2768.5642	  -1935.6139	  -2768.5642	   1360.8910	   -287.3848	   -749.8395	   3527.1438	   3825.0155	  -8842.5368	   9594.4494	 -21288.6619	   3825.0155	   8842.5368	  -3313.1680	   1678.4196	   9594.4494	  21288.6619	   -749.8395	  -3527.1438	   2210.1834	    200.9914	  -5782.4540	   2721.8788	  -3313.1680	  -1678.4196	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	
BPM_A.7R2.B2	     14.2473	     23.8821	    -15.1029	      0.3726	    -15.1029	     -0.3726	     14.2473	    -23.8821	    -26.3096	    -22.6669	     23.9871	     -4.9528	     14.5472	    -23.6909	  -1337.1015	   3102.2171	  -1337.1015	  -3102.2171	   1363.6527	    273.9760	    538.6656	   3565.5034	   1961.8924	  -9432.5022	   6165.3767	 -22522.1851	   1961.8924	   9432.5022	  -2511.1193	   2736.5050	   6165.3767	  22522.1851	    538.6656	  -3565.5034	   1762.3045	   1348.9184	  -6144.1037	  -1759.3722	  -2511.1193	  -2736.5050	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	
BPM.8R2.B2	     27.1458	      6.0360	    -14.8437	     -2.8099	    -14.8437	      2.8099	     27.1458	     -6.0360	     28.8485	    -19.3321	     20.0680	     14.0411	      4.1139	     27.4946	   1959.9834	   2751.4102	   1959.9834	  -2751.4102	   -873.8373	   1082.1225	   3528.5906	   -742.7236	  -7049.6037	  -6566.7758	  -7680.3423	 -22051.6888	  -7049.6037	   6566.7758	   2876.1966	   2349.6635	  -7680.3423	  22051.6888	   3528.5906	    742.7236	  -2188.8372	   -366.4148	   5901.7351	   2452.3896	   2876.1966	  -2349.6635	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	
BPM.9R2.B2	     15.5075	    -23.0829	    -14.9510	     -2.1675	    -14.9510	      2.1675	     15.5075	     23.0829	     -6.6148	     34.0907	     -5.7680	     23.8038	      8.3182	    -26.5268	   3308.7262	   -681.0745	   3308.7262	    681.0745	   -211.4309	  -1374.7469	  -3096.2246	  -1848.3413	  -8855.4158	   3795.1813	 -23350.5060	    128.5263	  -8855.4158	  -3795.1813	   -518.9728	  -3677.5826	 -23350.5060	   -128.5263	  -3096.2246	   1848.3413	   1862.2019	   1207.2086	   2913.9430	  -5688.0597	   -518.9728	   3677.5826	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	
BPM.10R2.B2	     -1.8259	    -27.7474	    -11.1504	    -10.1926	    -11.1504	     10.1926	     -1.8259	     27.7474	    -29.9286	    -17.6142	    -19.1091	     15.3209	     21.1774	     18.0106	    383.9649	  -3356.1630	    383.9649	   3356.1630	    984.5486	    982.4490	  -2572.8050	   2526.2579	    846.2221	   9597.3180	 -23299.9052	   1542.5437	    846.2221	  -9597.3180	  -3688.9898	   -430.4142	 -23299.9052	  -1542.5437	  -2572.8050	  -2526.2579	  -2219.0812	     -4.1372	    250.5800	   6386.0980	  -3688.9898	    430.4142	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	
BPM.11R2.B2	    -22.0100	    -16.9962	     -4.5714	    -14.3993	     -4.5714	     14.3993	    -22.0100	     16.9962	     32.0954	    -13.2619	    -24.1331	     -4.1845	    -27.6456	     -2.9326	  -3212.4829	  -1044.6504	  -3212.4829	   1044.6504	  -1289.9406	   -520.2653	   2825.6359	   2240.0766	   9573.5937	   1081.7983	 -21590.3626	   8895.0781	   9573.5937	  -1081.7983	     29.9956	   3713.9548	 -21590.3626	  -8895.0781	   2825.6359	  -2240.0766	   2213.0086	   -164.8002	   1327.3617	  -6251.6822	     29.9956	  -3713.9548	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	
BPM.12R2.B2	    -26.4340	      1.5082	     10.0355	    -11.3490	     10.0355	     11.3490	    -26.4340	     -1.5082	    -17.5591	     30.9227	    -18.0122	    -22.3629	     20.5207	    -20.7811	   -462.8245	   3296.6473	   -462.8245	  -3296.6473	   1066.0336	    924.5546	   2417.8754	  -2456.4876	   -570.0257	  -9453.1788	 -23124.6162	   3919.8333	   -570.0257	   9453.1788	   4223.7421	    103.3647	 -23124.6162	  -3919.8333	   2417.8754	   2456.4876	  -2136.8552	   -106.4234	   -450.2376	   6626.6596	   4223.7421	   -103.3647	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	
BPM.13R2.B2	    -18.9847	     25.3622	     11.8784	     -6.9896	     11.8784	      6.9896	    -18.9847	    -25.3622	    -10.5515	    -35.8495	      6.8347	    -27.6626	    -10.3182	     27.4732	   3271.9289	   1295.6879	   3271.9289	  -1295.6879	  -1203.1475	   -430.8023	  -3148.5832	  -1627.8328	  -9495.4257	  -1420.6213	 -19146.0515	  13243.6671	  -9495.4257	   1420.6213	   -831.0815	  -4071.7128	 -19146.0515	 -13243.6671	  -3148.5832	   1627.8328	   2352.7755	    -26.0729	   3496.5511	  -5608.6675	   -831.0815	   4071.7128	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	
BPM.14R2.B2	      3.9313	     30.5094	     13.2950	      5.9692	     13.2950	     -5.9692	      3.9313	    -30.5094	     31.7321	     19.7828	     20.2865	    -18.8287	    -15.8821	    -25.4131	    942.8101	  -3287.5405	    942.8101	   3287.5405	   1122.7066	    629.8832	  -2052.8078	   2664.7830	   -299.2613	   9570.3910	 -21324.2700	   8772.7077	   -299.2613	  -9570.3910	  -3842.6763	    847.9980	 -21324.2700	  -8772.7077	  -2052.8078	  -2664.7830	  -2474.6106	    173.9770	  -1620.2865	   6292.8586	  -3842.6763	   -847.9980	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	
BPM.15R2.B2	     21.6007	     20.4661	      5.7382	     10.6194	      5.7382	    -10.6194	     21.6007	    -20.4661	    -34.5290	      8.2270	     27.8828	      3.3610	     26.9592	     13.0432	  -3198.8905	  -1421.1979	  -3198.8905	   1421.1979	  -1207.6294	   -372.2525	   2975.1781	   1610.2838	   9094.7591	   1615.8859	 -17803.3547	  14428.1409	   9094.7591	  -1615.8859	   1348.4261	   3776.3804	 -17803.3547	 -14428.1409	   2975.1781	  -1610.2838	   2641.6155	   -352.5557	   3388.1195	  -5589.3307	   1348.4261	  -3776.3804	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	
BPM.16R2.B2	     30.9499	     -0.3093	     -4.9271	     11.2434	     -4.9271	    -11.2434	     30.9499	      0.3093	     20.6427	    -27.8999	     15.1652	     18.3661	    -25.6910	     12.8243	  -1046.6555	   3405.5711	  -1046.6555	  -3405.5711	   1066.6922	    648.0425	   1904.9222	  -3063.5590	    559.6618	  -9370.8801	 -20592.5292	   9743.7927	    559.6618	   9370.8801	   3403.5461	   -600.1530	 -20592.5292	  -9743.7927	   1904.9222	   3063.5590	  -2746.9256	    357.3477	  -2077.1643	   5902.1594	   3403.5461	    600.1530	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	
