NAME	RE_011100	IM_011100	RE_012000	IM_012000	RE_100200	IM_100200	RE_101100	IM_101100	RE_102000	IM_102000	RE_210000	IM_210000	RE_300000	IM_300000	RE_001300	IM_001300	RE_003100	IM_003100	RE_004000	IM_004000	RE_021100	IM_021100	RE_110200	IM_110200	RE_022000	IM_022000	RE_112000	IM_112000	RE_130000	IM_130000	RE_200200	IM_200200	RE_201100	IM_201100	RE_202000	IM_202000	RE_400000	IM_400000	RE_310000	IM_310000	RE_001200	IM_001200	RE_002100	IM_002100	RE_003000	IM_003000	RE_021000	IM_021000	RE_110100	IM_110100	RE_111000	IM_111000	RE_200100	IM_200100	RE_201000	IM_201000	RE_011200	IM_011200	RE_012100	IM_012100	RE_031000	IM_031000	RE_013000	IM_013000	RE_100300	IM_100300	RE_101200	IM_101200	RE_102100	IM_102100	RE_103000	IM_103000	RE_120100	IM_120100	RE_121000	IM_121000	RE_210100	IM_210100	RE_211000	IM_211000	
BPM.22L3.B1	      9.1792	      7.3988	      5.4067	     10.1918	      5.4067	    -10.1918	      9.1792	     -7.3988	     75.1197	     35.9399	      8.7734	    -17.5540	    -33.5564	    -17.6417	   1802.2453	    259.4061	   1802.2453	   -259.4061	   3255.8910	   -853.9254	     51.8243	   5123.4512	   3685.6351	   2569.3984	 -17886.5616	  78107.5106	   3685.6351	  -2569.3984	  -4350.3329	    884.8418	 -17886.5616	 -78107.5106	     51.8243	  -5123.4512	   -211.7721	  -7630.7554	   1900.8597	   3082.9265	  -4350.3329	   -884.8418	     -5.7355	      3.0955	     -5.7355	     -3.0955	    -12.0886	    -28.8444	      3.4389	     -1.0169	      0.1728	     -9.0487	      0.1728	      9.0487	      3.4389	      1.0169	     46.0674	     24.5752	  -1258.0453	  -3416.8616	  26252.5056	-126760.0219	    509.7920	   1694.6751	  -1034.1938	   -295.3081	  -1034.1938	    295.3081	  26252.5056	 126760.0219	  -1258.0453	   3416.8616	  -2433.8017	   1039.4959	   2980.4761	    403.2753	 -79743.2923	 165496.3083	 -79743.2923	-165496.3083	   2980.4761	   -403.2753	
BPM.21L3.B1	     12.3372	     -1.0688	     -4.4154	     10.5864	     -4.4154	    -10.5864	     12.3372	      1.0688	    -79.5918	     25.5377	     15.8042	     -9.4198	     33.9659	    -18.8537	    147.8997	  -1873.1097	    147.8997	   1873.1097	  -3379.0588	    251.8267	   5307.7720	    375.9522	   1748.3601	  -3892.5457	 -35208.4883	  72277.4373	   1748.3601	   3892.5457	   1157.3903	   4085.6767	 -35208.4883	 -72277.4373	   5307.7720	   -375.9522	    277.1431	   7417.8367	  -2596.8024	  -2099.2356	   1157.3903	  -4085.6767	     -1.6852	      6.5487	     -1.6852	     -6.5487	     27.0273	     15.9721	      3.3300	     -2.5417	     -6.4040	     -8.0246	     -6.4040	      8.0246	      3.3300	      2.5417	    -49.2895	     19.4174	  -3254.2244	   1417.8634	  40348.4217	-123181.1627	   1606.1435	   -237.6947	    519.0694	   -844.7098	    519.0694	    844.7098	  40348.4217	 123181.1627	  -3254.2244	  -1417.8634	   2499.8264	   -729.9250	    187.9032	  -2337.8856	 -98143.8393	 155246.5198	 -98143.8393	-155246.5198	    187.9032	   2337.8856	
BPM.20L3.B1	      3.5675	     -6.5407	    -11.2773	      6.1186	    -11.2773	     -6.1186	      3.5675	      6.5407	     28.4138	    -81.1603	     17.4155	      6.1477	    -19.4962	     33.7542	  -1147.1752	   -408.1799	  -1147.1752	    408.1799	   3018.1841	  -1383.7288	    -38.1654	  -5242.5831	  -2434.2796	  -2199.3084	  -5994.0597	  79848.8471	  -2434.2796	   2199.3084	   3963.3247	  -1692.6355	  -5994.0597	 -79848.8471	    -38.1654	   5242.5831	   -470.8107	  -6801.9743	   1857.2698	   2867.4247	   3963.3247	   1692.6355	      3.5576	      5.0245	      3.5576	     -5.0245	    -26.7776	     17.5338	     -2.0235	     -4.0123	    -11.6496	     -0.8874	    -11.6496	      0.8874	     -2.0235	      4.0123	     23.3714	    -48.7779	   1109.1015	   3365.3181	  16459.9135	-128436.8667	   -739.6397	  -1441.3951	    709.1238	     70.6477	    709.1238	    -70.6477	  16459.9135	 128436.8667	   1109.1015	  -3365.3181	  -1951.1737	    994.5200	  -1998.6267	    172.1816	 -67070.1326	 170934.7327	 -67070.1326	-170934.7327	  -1998.6267	   -172.1816	
BPM.19L3.B1	     -0.9270	     -7.9002	    -11.2054	     -4.6744	    -11.2054	      4.6744	     -0.9270	      7.9002	     40.9442	     76.1646	      6.7938	     14.0228	    -17.6709	    -35.3990	   -289.4279	   1260.5366	   -289.4279	  -1260.5366	  -3006.5160	   1247.5071	  -5069.6122	   -435.4639	  -2268.6525	   2001.9075	 -19452.7243	  77812.8137	  -2268.6525	  -2001.9075	   -714.0368	  -3343.0317	 -19452.7243	 -77812.8137	  -5069.6122	    435.4639	   1102.5269	   6774.5536	  -2208.5477	  -2086.6638	   -714.0368	   3343.0317	      5.8822	      1.2145	      5.8822	     -1.2145	      7.8862	    -31.1287	     -2.9226	     -2.0226	     -8.1990	      5.9723	     -8.1990	     -5.9723	     -2.9226	      2.0226	     24.1158	     48.6455	   3279.0332	   -752.0265	  27521.2922	-126354.3739	  -1518.5409	    211.3263	    -28.2388	    673.6043	    -28.2388	   -673.6043	  27521.2922	 126354.3739	   3279.0332	    752.0265	   2007.0889	  -1037.5711	   -582.8617	   1615.4833	 -81430.9047	 164597.2896	 -81430.9047	-164597.2896	   -582.8617	  -1615.4833	
BPM.18L3.B1	    -10.1596	     -0.9969	     -9.4787	    -11.1712	     -9.4787	     11.1712	    -10.1596	      0.9969	    -84.0025	    -17.4608	     -5.9360	     14.6312	     34.4639	     19.1034	    800.8954	   1260.1954	    800.8954	  -1260.1954	   2710.8379	  -2402.3073	    -28.5172	   5288.7555	   1283.7720	   3508.2126	   4461.4482	  80129.6708	   1283.7720	  -3508.2126	  -3330.7286	   1227.5394	   4461.4482	 -80129.6708	    -28.5172	  -5288.7555	  -1109.7737	  -7004.4969	   1713.7409	   2488.6376	  -3330.7286	  -1227.5394	      6.3332	     -4.2374	      6.3332	      4.2374	     22.3672	     22.7278	     -4.7292	      1.3966	     -4.0115	     11.2456	     -4.0115	    -11.2456	     -4.7292	     -1.3966	    -51.0053	    -20.3182	   -717.2860	  -3561.9468	   8881.2580	-128657.4028	    624.2549	   1414.3987	   -643.6719	    418.7116	   -643.6719	   -418.7116	   8881.2580	 128657.4028	   -717.2860	   3561.9468	  -2132.5617	   1246.3144	   1155.6346	    881.6985	 -56654.6500	 174316.7616	 -56654.6500	-174316.7616	   1155.6346	   -881.6985	
BPM.17L3.B1	     -7.7424	      5.4073	      4.3225	    -13.9841	      4.3225	     13.9841	     -7.7424	     -5.4073	     73.5814	    -43.3728	    -16.4929	      5.0357	    -34.5407	     16.9948	   1075.5115	   -885.6294	   1075.5115	    885.6294	  -3153.9890	   1713.2281	   5003.2749	    850.4535	   3792.0477	  -1554.1892	 -14183.0041	  78724.5488	   3792.0477	   1554.1892	    -46.7386	   3810.9119	 -14183.0041	 -78724.5488	   5003.2749	   -850.4535	   1442.7510	   7146.8579	  -2287.7269	  -2382.7732	    -46.7386	  -3810.9119	      0.9134	     -7.3029	      0.9134	      7.3029	    -31.2919	     -5.3882	     -1.9962	      3.9464	      6.1264	      8.6461	      6.1264	     -8.6461	     -1.9962	     -3.9464	     47.9776	    -24.9245	  -3680.7061	    481.0643	  23984.6605	-126579.5539	   1713.7622	   -155.2217	   -315.3970	   -810.9566	   -315.3970	    810.9566	  23984.6605	 126579.5539	  -3680.7061	   -481.0643	   2238.0622	  -1135.4796	   1208.2371	  -1759.6988	 -76486.6275	 166632.2181	 -76486.6275	-166632.2181	   1208.2371	   1759.6988	
BPM.16L3.B1	     -4.4406	     12.8558	      8.0871	    -11.4531	      8.0871	     11.4531	     -4.4406	    -12.8558	     -9.1824	     82.6381	    -14.5554	     -9.1130	     20.5351	    -32.4465	  -1251.9191	  -1549.8454	  -1251.9191	   1549.8454	   2018.0348	  -3142.6641	   -360.3972	  -5388.6106	  -1526.4600	  -4602.9054	  15746.9843	  78732.0086	  -1526.4600	   4602.9054	   3653.0093	   -667.2693	  15746.9843	 -78732.0086	   -360.3972	   5388.6106	  -2211.6177	  -7567.4068	   1368.4394	   2925.8350	   3653.0093	    667.2693	     -2.9334	     -7.4362	     -2.9334	      7.4362	     18.3367	    -25.2281	      1.0287	      4.0142	      8.3682	      4.3950	      8.3682	     -4.3950	      1.0287	     -4.0142	    -19.0087	     49.2548	    634.2085	   3799.5210	   -216.3976	-129042.4527	   -733.1726	  -1592.0734	    880.9986	   -649.7198	    880.9986	    649.7198	   -216.3976	 129042.4527	    634.2085	  -3799.5210	  -2013.7374	   1971.0822	  -2024.4065	  -1783.6871	 -43969.1126	 178103.3893	 -43969.1126	-178103.3893	  -2024.4065	   1783.6871	
BPM.15L3.B1	      5.6495	     12.0384	     14.5854	     -0.9163	     14.5854	      0.9163	      5.6495	    -12.0384	    -55.4384	    -61.4838	     -7.4624	    -18.3968	     16.9918	     33.7695	  -1585.5689	   1165.8473	  -1585.5689	  -1165.8473	  -2225.1644	   3058.3468	  -5442.1340	   -786.0275	  -4558.7757	   2155.9512	   1891.5058	  80104.3487	  -4558.7757	  -2155.9512	   -494.7744	  -4531.5230	   1891.5058	 -80104.3487	  -5442.1340	    786.0275	   3327.0971	   7115.4848	  -2552.1827	  -2516.1896	   -494.7744	   4531.5230	     -7.6021	     -2.8403	     -7.6021	      2.8403	      4.0655	     30.8476	      4.2478	      2.5496	      9.8157	     -4.6439	      9.8157	      4.6439	      4.2478	     -2.5496	    -28.4468	    -44.2134	   3974.2095	   -472.1343	  10719.1846	-128772.4557	  -1730.0017	    518.8767	    448.9698	   1017.8570	    448.9698	  -1017.8570	  10719.1846	 128772.4557	   3974.2095	    472.1343	   1829.4564	  -2067.0530	  -1340.5422	   2361.0585	 -59147.9262	 173643.8223	 -59147.9262	-173643.8223	  -1340.5422	  -2361.0585	
BPM.14L3.B1	      9.1301	      7.2609	     10.6595	      5.4396	     10.6595	     -5.4396	      9.1301	     -7.2609	     83.6522	     -8.2558	      8.8422	    -17.5780	    -33.3772	    -18.0600	   1442.7930	   1129.6806	   1442.7930	  -1129.6806	    736.5669	  -3353.4482	    299.1139	   5394.0897	   1757.6437	   4016.8162	  25387.1053	  75869.9954	   1757.6437	  -4016.8162	  -4325.9304	    920.6149	  25387.1053	 -75869.9954	    299.1139	  -5394.0897	  -3982.9012	  -6435.9730	   1824.4928	   3109.3597	  -4325.9304	   -920.6149	     -6.4321	      1.2430	     -6.4321	     -1.2430	    -29.5178	    -11.0379	      3.0447	     -1.9331	      2.8147	     -8.3245	      2.8147	      8.3245	      3.0447	      1.9331	     51.0621	     11.2160	   -517.7773	  -3705.6633	  -9167.6250	-129168.4976	    993.3116	   1558.8317	   -892.7213	    528.2049	   -892.7213	   -528.2049	  -9167.6250	 129168.4976	   -517.7773	   3705.6633	  -1010.7236	   2356.6805	   2857.0121	   1161.9348	 -31799.1330	 180949.9572	 -31799.1330	-180949.9572	   2857.0121	  -1161.9348	
BPM.13L3.B1	     12.1783	     -1.1194	      2.2605	     12.0117	      2.2605	    -12.0117	     12.1783	      1.1194	    -56.4004	     62.9347	     15.8866	     -9.3771	     34.2100	    -18.4382	   1066.5784	  -1566.1954	   1066.5784	   1566.1954	  -1443.9716	   3169.4905	   5640.2790	    273.7332	   3396.0603	  -2369.2739	   6709.0396	  79981.0404	   3396.0603	   2369.2739	   1195.9452	   4065.0390	   6709.0396	 -79981.0404	   5640.2790	   -273.7332	   3886.4050	   6261.1298	  -2532.2922	  -2149.3297	   1195.9452	  -4065.0390	     -3.5676	      5.8808	     -3.5676	     -5.8808	     30.5794	     -8.2115	      2.5225	     -3.3487	     -3.6409	     -9.5161	     -3.6409	      9.5161	      2.5225	      3.3487	    -42.5992	     31.8608	  -3648.6352	    677.9068	   6151.6373	-129470.8000	   1555.2200	   -656.7375	   -235.5881	   -920.3356	   -235.5881	    920.3356	   6151.6373	 129470.8000	  -3648.6352	   -677.9068	   1270.5883	  -2150.6831	    794.2588	  -2262.2592	 -53331.2820	 175736.3834	 -53331.2820	-175736.3834	    794.2588	   2262.2592	
BPM.12L3.B1	      3.6466	     -6.6172	     -6.8408	      9.9367	     -6.8408	     -9.9367	      3.6466	      6.6172	     -8.5322	    -86.0023	     17.4425	      6.0019	    -18.9370	     34.0018	   -854.6759	   -815.8671	   -854.6759	    815.8671	    782.7881	  -3178.7113	   -235.6641	  -5059.3484	  -1227.8033	  -3083.0276	  27949.1770	  74975.4629	  -1227.8033	   3083.0276	   3966.6121	  -1630.7010	  27949.1770	 -74975.4629	   -235.6641	   5059.3484	  -3272.7964	  -5926.2659	   1882.4668	   2819.9645	   3966.6121	   1630.7010	      2.2187	      5.5311	      2.2187	     -5.5311	    -10.6693	     30.3074	     -2.8202	     -3.5397	    -10.9266	     -3.0657	    -10.9266	      3.0657	     -2.8202	      3.5397	     11.8071	    -53.2825	    457.5930	   3376.2235	 -11224.1122	-128843.3202	  -1089.0417	  -1241.1775	    618.7677	   -376.7480	    618.7677	    376.7480	 -11224.1122	 128843.3202	    457.5930	  -3376.2235	  -1046.1257	   1993.3343	  -2011.1283	   -190.1305	 -29183.9752	 181140.8054	 -29183.9752	-181140.8054	  -2011.1283	    190.1305	
BPM.11L3.B1	     -1.6805	     -7.8064	    -11.4445	      1.4888	    -11.4445	     -1.4888	     -1.6805	      7.8064	     61.5961	     60.9874	      5.6679	     14.4576	     -8.6412	    -38.5347	   -714.6534	   1038.1332	   -714.6534	  -1038.1332	  -1191.0706	   3009.3076	  -4975.5161	    660.8671	  -2913.9691	    927.0196	  24235.4786	  76428.3009	  -2913.9691	   -927.0196	  -1223.6992	  -3161.2414	  24235.4786	 -76428.3009	  -4975.5161	   -660.8671	   2483.1747	   6333.1170	  -1397.5621	  -2666.7300	  -1223.6992	   3161.2414	      5.3385	      2.3808	      5.3385	     -2.3808	    -10.3047	    -30.4791	     -3.4906	     -0.9071	     -8.7859	      4.2034	     -8.7859	     -4.2034	     -3.4906	      0.9071	     25.7031	     48.2955	   3229.2969	   -539.7210	  -7745.1958	-128938.2966	  -1287.9493	    902.8512	    390.4893	    551.3020	    390.4893	   -551.3020	  -7745.1958	 128938.2966	   3229.2969	    539.7210	   1397.0162	  -1829.6347	   -688.5936	   1559.3697	 -33792.9874	 180355.4316	 -33792.9874	-180355.4316	   -688.5936	  -1559.3697	
BPM.10L3.B1	    -10.5690	     -0.0618	    -13.1602	     -4.2757	    -13.1602	      4.2757	    -10.5690	      0.0618	    -85.5303	      3.7622	     -8.3794	     13.1937	     20.1604	     33.8769	    273.9311	   1498.0079	    273.9311	  -1498.0079	      6.1729	  -3557.8386	   1518.6089	   4673.5271	   -144.7501	   3845.5988	  59921.3044	  53500.9761	   -144.7501	  -3845.5988	  -2686.3282	   2264.9462	  59921.3044	 -53500.9761	   1518.6089	  -4673.5271	  -1647.2827	  -7083.4625	   -359.8051	   2951.6715	  -2686.3282	  -2264.9462	      7.0246	     -2.7886	      7.0246	      2.7886	     31.4644	      4.7709	     -3.2446	      3.4919	     -6.0786	     10.2370	     -6.0786	    -10.2370	     -3.2446	     -3.4919	    -47.7858	    -27.3996	   -327.5656	  -3453.1555	 -40922.0400	-122210.1148	   1343.8841	    557.3464	   -180.6923	    802.7494	   -180.6923	   -802.7494	 -40922.0400	 122210.1148	   -327.5656	   3453.1555	  -1285.3502	   2237.4157	   1065.4168	    972.1028	  14202.8702	 182668.9803	  14202.8702	-182668.9803	   1065.4168	   -972.1028	
BPM.9L3.B1	     -9.8324	      3.8800	     -2.0755	    -13.6803	     -2.0755	     13.6803	     -9.8324	     -3.8800	     21.5723	    -82.8505	    -12.6914	      9.1228	    -22.5265	     32.3517	   1515.6518	   -148.7683	   1515.6518	    148.7683	    581.8318	   3509.9210	   4328.1896	   2326.5427	   3820.6816	    463.1359	   9418.2087	  79775.9358	   3820.6816	   -463.1359	   -375.1877	   3493.6757	   9418.2087	 -79775.9358	   4328.1896	  -2326.5427	   6542.6535	   3175.6962	  -2964.6909	   -229.4974	   -375.1877	  -3493.6757	      3.2807	     -6.8088	      3.2807	      6.8088	    -23.0799	     21.9109	     -3.1761	      3.5545	      2.4593	     11.6486	      2.4593	    -11.6486	     -3.1761	     -3.5545	     24.3101	    -49.4287	  -3257.5125	  -1191.3944	   5037.8319	-128781.0139	   1454.8668	    -11.6936	   -721.9332	   -394.9711	   -721.9332	    394.9711	   5037.8319	 128781.0139	  -3257.5125	   1191.3944	    -17.4527	  -2580.4636	   1336.3357	   -542.9997	 -51446.5861	 175849.1877	 -51446.5861	-175849.1877	   1336.3357	    542.9997	
BPM.8L3.B1	     -6.9422	      7.9719	     13.7605	     -1.4574	     13.7605	      1.4574	     -6.9422	     -7.9719	     26.4306	     81.4306	    -15.4675	      2.2534	    -35.0905	    -17.9649	   -886.9448	  -1238.2076	   -886.9448	   1238.2076	   2749.0785	  -2258.6294	   4394.8488	  -2198.7875	  -1509.8010	  -3540.3070	 -68440.6642	  42057.0789	  -1509.8010	   3540.3070	   2640.3684	   2318.6674	 -68440.6642	 -42057.0789	   4394.8488	   2198.7875	  -6801.8276	  -2574.7306	   1214.6376	  -2714.2583	   2640.3684	  -2318.6674	     -4.2562	     -6.2459	     -4.2562	      6.2459	     23.0815	    -21.9090	     -3.4830	      3.2542	     11.3177	      3.6946	     11.3177	     -3.6946	     -3.4830	     -3.2542	     34.6415	     42.8267	  -1336.8360	   3200.8596	  73592.5991	-105802.1480	   1342.0607	   -561.8897	    822.7639	     18.2635	    822.7639	    -18.2635	  73592.5991	 105802.1480	  -1336.8360	  -3200.8596	  -1172.8847	   2298.5298	   -482.4852	  -1359.6230	-138043.8960	 120472.4197	-138043.8960	-120472.4197	   -482.4852	   1359.6230	
BPM.7L3.B1	     -3.6094	      9.9369	     -1.6445	     13.7402	     -1.6445	    -13.7402	     -3.6094	     -9.9369	    -68.3065	    -51.6125	    -15.2426	     -3.4649	      0.2712	    -39.4212	   -531.4306	   1427.5879	   -531.4306	  -1427.5879	  -3126.2294	  -1698.8578	   1780.0989	  -4580.5416	  -2092.7338	   3230.4196	 -51416.7050	 -61719.0870	  -2092.7338	  -3230.4196	   3513.6420	    -55.1590	 -51416.7050	  61719.0870	   1780.0989	   4580.5416	   7220.7224	    871.7165	   2820.2448	    942.9375	   3513.6420	     55.1590	     -7.5137	      0.8231	     -7.5137	     -0.8231	    -25.2265	     19.4010	     -4.3792	      1.8822	      8.5787	     -8.2557	      8.5787	      8.2557	     -4.3792	     -1.8822	    -50.0040	     23.1035	   3016.3769	   1713.3186	 124890.9821	 -31815.1881	   1328.9333	   -592.1533	   -799.0477	    197.3803	   -799.0477	   -197.3803	 124890.9821	  31815.1881	   3016.3769	  -1713.3186	   2089.4480	  -1514.3539	  -1408.1310	    315.0388	-183219.0693	    718.2094	-183219.0693	   -718.2094	  -1408.1310	   -315.0388	
BPM.6L3.B1	      3.6913	      9.9068	    -11.0173	      8.3735	    -11.0173	     -8.3735	      3.6913	     -9.9068	     82.2183	    -23.8700	     -9.3625	    -12.5174	     33.5807	     20.6504	   1390.7251	    621.5389	   1390.7251	   -621.5389	   3317.3164	   1286.4058	  -4236.8770	  -2489.7776	   3090.1400	   2294.8170	 -45217.3728	 -66395.1232	   3090.1400	  -2294.8170	    507.5077	  -3477.2350	 -45217.3728	  66395.1232	  -4236.8770	   2489.7776	  -7233.5459	    757.9793	  -2973.7004	     -4.1936	    507.5077	   3477.2350	     -4.9169	      5.7408	     -4.9169	     -5.7408	      1.0792	    -31.8058	     -2.3191	      4.1643	      0.6087	    -11.8903	      0.6087	     11.8903	     -2.3191	     -4.1643	      8.7755	    -54.3798	   2040.4820	  -2805.4280	 126282.7311	 -25741.7057	   -303.5707	  -1422.8683	   -209.7982	   -795.8776	   -209.7982	    795.8776	 126282.7311	  25741.7057	   2040.4820	   2805.4280	  -1791.6517	   1857.1606	    155.2905	   1434.5613	-183039.6541	  -8138.0748	-183039.6541	   8138.0748	    155.2905	  -1434.5613	
BPMWG.A5L3.B1	      6.9529	      7.9641	    -12.6433	      5.6253	    -12.6433	     -5.6253	      6.9529	     -7.9641	     67.0632	     53.2180	     -4.3371	    -15.0178	     -2.5088	     39.3422	   1500.8113	   -260.7438	   1500.8113	    260.7438	     57.8254	   3557.5389	  -4825.0861	    932.0101	   3844.8918	    178.7568	 -53430.2229	 -59984.4480	   3844.8918	   -178.7568	  -1917.4625	  -2944.8403	 -53430.2229	  59984.4480	  -4825.0861	   -932.0101	  -2567.6027	  -6804.8613	   -371.3295	  -2950.4296	  -1917.4625	   2944.8403	     -3.0274	      6.9259	     -3.0274	     -6.9259	     25.3650	    -19.2195	     -0.3913	      4.7505	     -2.8879	    -11.5503	     -2.8879	     11.5503	     -0.3913	     -4.7505	     50.8935	    -21.0721	    -98.3812	  -3467.6083	 124347.5995	 -33876.8076	  -1222.0348	   -789.5192	    219.2747	   -793.3191	    219.2747	    793.3191	 124347.5995	  33876.8076	    -98.3812	   3467.6083	  -2327.9160	  -1113.4947	    999.3228	   1040.8795	-183182.1179	   3748.9588	-183182.1179	  -3748.9588	    999.3228	  -1040.8795	
BPMW.5L3.B1	     10.0152	      3.3861	    -10.1410	      9.4158	    -10.1410	     -9.4158	     10.0152	     -3.3861	     14.9584	     84.2964	      3.8051	    -15.1613	    -39.3142	     -2.9151	   1420.5633	   -549.9287	   1420.5633	    549.9287	  -1314.5109	   3306.2801	  -1573.3715	   4655.5988	   3805.3182	   -578.5321	 -80322.6295	   1094.4861	   3805.3182	    578.5321	  -3507.6583	    212.3141	 -80322.6295	  -1094.4861	  -1573.3715	  -4655.5988	   5654.5897	  -4574.3127	   2724.6614	   1191.2769	  -3507.6583	   -212.3141	     -2.3305	      7.1904	     -2.3305	     -7.1904	     29.8682	    -10.9847	      3.6531	      3.0618	     -4.0117	    -11.2097	     -4.0117	     11.2097	      3.6531	     -3.0618	     39.9189	     37.9561	  -2110.6276	  -2753.0415	  99039.6342	 -82468.8696	   -894.2511	   1147.6169	     31.7871	   -822.4513	     31.7871	    822.4513	  99039.6342	  82468.8696	  -2110.6276	   2753.0415	   -766.5249	  -2464.0420	   1419.6136	    258.4058	-165072.8828	  79502.7445	-165072.8828	 -79502.7445	   1419.6136	   -258.4058	
BPMWE.4L3.B1	     10.0250	     -3.3570	    -12.3263	      6.2896	    -12.3263	     -6.2896	     10.0250	      3.3570	    -84.3562	     14.6171	     12.1964	     -9.7771	     17.1727	    -35.4853	    414.7650	  -1465.7388	    414.7650	   1465.7388	  -2813.0233	  -2178.6064	   4060.4520	   2768.1799	   1825.8449	  -3388.4262	 -74411.1797	  30263.8230	   1825.8449	   3388.4262	   -739.4509	   3435.3968	 -74411.1797	 -30263.8230	   4060.4520	  -2768.1799	    196.0879	   7270.5066	  -2947.5395	    393.6127	   -739.4509	  -3435.3968	      1.1252	      7.4744	      1.1252	     -7.4744	     16.2169	     27.3822	      4.7213	     -0.6554	     -8.5946	     -8.2391	     -8.5946	      8.2391	      4.7213	      0.6554	    -44.8240	     32.0154	  -3403.0674	    673.1401	  82048.0292	 -99388.5531	   1066.4278	    989.6673	    577.6631	   -586.2950	    577.6631	    586.2950	  82048.0292	  99388.5531	  -3403.0674	   -673.1401	   2545.3441	    424.6019	    860.3804	  -1158.3705	-147487.8098	 108706.4349	-147487.8098	-108706.4349	    860.3804	   1158.3705	
BPMW.4L3.B1	      9.6613	     -4.2929	    -13.8380	     -0.0715	    -13.8380	      0.0715	      9.6613	      4.2929	    -75.3192	    -40.7019	     13.0690	     -8.5759	     26.4579	    -29.2247	   -444.6825	  -1456.9414	   -444.6825	   1456.9414	    818.7042	  -3462.5351	   4510.2201	   1951.4105	   -298.9959	  -3837.4138	 -80329.3424	    345.5112	   -298.9959	   3837.4138	    -77.2598	   3513.2280	 -80329.3424	   -345.5112	   4510.2201	  -1951.4105	  -4877.5948	   5395.1632	  -2883.2420	   -727.8984	    -77.2598	  -3513.2280	      3.1882	      6.8534	      3.1882	     -6.8534	    -10.1105	     30.1754	      4.7624	     -0.1999	    -10.5699	     -5.4797	    -10.5699	      5.4797	      4.7624	      0.1999	    -54.5117	      7.9155	  -2908.7174	   1890.3302	  99423.0315	 -82006.2460	   1065.4714	    990.6969	    822.6992	    -24.5452	    822.6992	     24.5452	  99423.0315	  82006.2460	  -2908.7174	  -1890.3302	   1128.2246	   2320.8130	    367.9312	  -1395.2433	-165441.7342	  78732.3034	-165441.7342	 -78732.3034	    367.9312	   1395.2433	
BPMW.4R3.B1	      6.9308	     -7.9833	    -13.8379	     -0.0907	    -13.8379	      0.0907	      6.9308	      7.9833	    -16.8871	    -83.9313	     15.4719	     -2.2279	     35.0021	     18.1373	  -1021.8793	  -1129.6855	  -1021.8793	   1129.6855	   3187.5028	  -1580.9016	   4387.8984	  -2212.7857	  -1902.0081	  -3346.2704	 -72657.4277	  34261.0684	  -1902.0081	   3346.2704	   2648.0038	   2310.1580	 -72657.4277	 -34261.0684	   4387.8984	   2212.7857	  -6455.3384	  -3350.7218	   1232.4466	  -2706.2887	   2648.0038	  -2310.1580	      4.6042	      5.9945	      4.6042	     -5.9945	    -26.4644	     17.6752	      3.6523	     -3.0628	    -11.5096	     -3.0462	    -11.5096	      3.0462	      3.6523	      3.0628	    -32.0066	    -44.8303	  -1147.8479	   3273.5953	  79317.4104	-101581.0601	   1369.3924	   -491.4009	    808.0806	    156.3413	    808.0806	   -156.3413	  79317.4104	 101581.0601	  -1147.8479	  -3273.5953	  -1549.0607	   2063.8504	   -561.1452	  -1329.3607	-144479.8720	 112673.4649	-144479.8720	-112673.4649	   -561.1452	   1329.3607	
BPMWE.4R3.B1	     -2.2072	    -10.3391	     -9.8586	      9.7110	     -9.8586	     -9.7110	     -2.2072	     10.3391	     65.3028	    -55.3641	     11.0878	     11.0183	    -39.1738	     -4.4177	  -1170.3597	   -975.0308	  -1170.3597	    975.0308	   3501.3504	   -632.4312	  -3338.2976	  -3606.3611	  -2352.9673	  -3046.0971	  43989.5755	  67214.8781	  -2352.9673	   3046.0971	   1489.2231	  -3182.9194	  43989.5755	 -67214.8781	  -3338.2976	   3606.3611	   5694.4594	  -4524.5844	  -2480.8926	   1639.5410	   1489.2231	   3182.9194	      5.0147	      5.6557	      5.0147	     -5.6557	    -29.5827	     11.7320	     -3.7548	     -2.9362	    -11.6954	     -2.2287	    -11.6954	      2.2287	     -3.7548	      2.9362	     53.0899	    -14.6848	   2122.6684	   2743.7676	 -24580.2058	-126513.9392	  -1448.7818	   -133.2009	    713.0961	   -411.0120	    713.0961	    411.0120	 -24580.2058	 126513.9392	   2122.6684	  -2743.7676	  -2524.0260	   -536.9921	  -1420.7355	   -252.1819	  -9819.6826	 182957.1454	  -9819.6826	-182957.1454	  -1420.7355	    252.1819	
