NAME	RE_011100	IM_011100	RE_012000	IM_012000	RE_100200	IM_100200	RE_101100	IM_101100	RE_102000	IM_102000	RE_210000	IM_210000	RE_300000	IM_300000	RE_001300	IM_001300	RE_003100	IM_003100	RE_004000	IM_004000	RE_021100	IM_021100	RE_110200	IM_110200	RE_022000	IM_022000	RE_112000	IM_112000	RE_130000	IM_130000	RE_200200	IM_200200	RE_201100	IM_201100	RE_202000	IM_202000	RE_400000	IM_400000	RE_310000	IM_310000	RE_001200	IM_001200	RE_002100	IM_002100	RE_003000	IM_003000	RE_021000	IM_021000	RE_110100	IM_110100	RE_111000	IM_111000	RE_200100	IM_200100	RE_201000	IM_201000	RE_011200	IM_011200	RE_012100	IM_012100	RE_031000	IM_031000	RE_013000	IM_013000	RE_100300	IM_100300	RE_101200	IM_101200	RE_102100	IM_102100	RE_103000	IM_103000	RE_120100	IM_120100	RE_121000	IM_121000	RE_210100	IM_210100	RE_211000	IM_211000	
BPM.21R3.B1	    -12.2568	    -10.9917	      7.4459	    -13.6602	      7.4459	     13.6602	    -12.2568	     10.9917	    -81.8937	     61.6983	     11.8169	      8.3064	    -41.4597	    -15.2771	     65.5843	    970.3905	     65.5843	   -970.3905	   2524.2653	  -2158.5254	  -5268.6416	  -2305.8302	    947.2345	   4507.6840	 -75977.3774	 -71325.7336	    947.2345	  -4507.6840	    268.0678	  -3281.2401	 -75977.3774	  71325.7336	  -5268.6416	   2305.8302	 -10119.6332	   3889.0807	  -3616.5547	   1025.2479	    268.0678	   3281.2401	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	
BPM.22R3.B1	    -15.4172	     -1.0034	     15.9443	     -1.6637	     15.9443	      1.6637	    -15.4172	      1.0034	     16.6696	   -100.5187	      0.6760	     11.7996	     36.5708	    -26.6445	    831.5150	   -254.5577	    831.5150	    254.5577	  -2922.6178	   1620.7200	  -3424.1543	   4956.4512	   4902.5974	  -1010.9090	 -59378.8288	 -86304.7451	   4902.5974	   1010.9090	  -2254.8824	   -833.4357	 -59378.8288	  86304.7451	  -3424.1543	  -4956.4512	  10106.6120	  -4251.9202	   3202.5502	  -1372.3767	  -2254.8824	    833.4357	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	
BPM.23R3.B1	    -15.2147	     14.9740	     12.2090	      4.8752	     12.2090	     -4.8752	    -15.2147	    -14.9740	     68.4831	     74.0722	     -8.1368	      8.5233	    -17.5009	     41.9182	    -96.2026	  -1428.4333	    -96.2026	   1428.4333	   1906.5731	  -2468.9337	   4594.9978	   1085.4342	   -673.0182	  -6080.7704	 -84468.6728	 -61977.6480	   -673.0182	   6080.7704	   -323.4559	   2392.8337	 -84468.6728	  61977.6480	   4594.9978	  -1085.4342	 -11452.1187	   4007.7932	  -3432.6996	    364.5601	   -323.4559	  -2392.8337	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	
BPM.24R3.B1	     -0.4502	     20.4198	      3.8357	     13.1562	      3.8357	    -13.1562	     -0.4502	    -20.4198	   -100.9919	     -6.0613	    -14.4263	     -1.2435	    -24.1761	    -39.0990	  -1353.2393	    140.0039	  -1353.2393	   -140.0039	  -2358.4785	   2133.8952	   1755.8332	  -4945.6042	  -6091.8768	   1489.7824	 -69645.8638	 -78426.1400	  -6091.8768	  -1489.7824	   2546.1583	   1577.2414	 -69645.8638	  78426.1400	   1755.8332	   4945.6042	  11247.9383	  -4402.1164	   3673.7761	  -1158.0923	   2546.1583	  -1577.2414	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	
BPM.25R3.B1	     10.7988	     17.4770	     -5.7190	     11.5710	     -5.7190	    -11.5710	     10.7988	    -17.4770	     70.1729	    -76.8039	     -8.0045	    -11.4312	     40.8729	     20.9942	    570.3787	   1155.8303	    570.3787	  -1155.8303	   1502.3866	  -2497.2198	  -3823.7525	  -1700.4249	   1415.0525	   6340.5808	 -91296.0303	 -50936.3528	   1415.0525	  -6340.5808	   1131.2441	  -2614.2924	 -91296.0303	  50936.3528	  -3823.7525	   1700.4249	 -11291.6420	   5851.3536	  -3782.2799	    -71.0094	   1131.2441	   2614.2924	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	
BPM.26R3.B1	     20.7078	      5.0802	    -12.1812	      2.6822	    -12.1812	     -2.6822	     20.7078	     -5.0802	      1.5639	    104.6128	     -1.1209	    -16.1151	    -39.8018	     20.9106	   1212.0558	   -539.5655	   1212.0558	    539.5655	  -1856.7732	   2238.5725	  -1708.4768	   3543.7031	   5755.0224	  -2348.4175	 -78158.2823	 -68646.5227	   5755.0224	   2348.4175	  -3390.5281	  -1181.4910	 -78158.2823	  68646.5227	  -1708.4768	  -3543.7031	  10922.1743	  -6218.0456	   3808.0296	  -1374.5868	  -3390.5281	   1181.4910	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	
BPM.27R3.B1	     12.8461	     -8.5763	    -14.2725	     -5.5487	    -14.2725	      5.5487	     12.8461	      8.5763	    -80.4438	    -67.8007	     11.9447	    -10.9496	     23.0416	    -38.3973	   -405.8029	   -719.9839	   -405.8029	    719.9839	   1235.2133	  -2854.6287	   4465.0111	   2624.3095	   -921.1236	  -5001.7194	 -96482.0351	 -38821.5204	   -921.1236	   5001.7194	   -775.5005	   3526.2139	 -96482.0351	  38821.5204	   4465.0111	  -2624.3095	  -9382.8916	   6674.3057	  -4077.7954	     44.6848	   -775.5005	  -3526.2139	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	
BPM.28R3.B1	      5.0002	    -15.8061	     -3.4590	    -14.3522	     -3.4590	     14.3522	      5.0002	     15.8061	    104.6943	     -5.5261	     13.5156	     -2.5514	     19.3049	     39.6644	   -758.1279	    551.9560	   -758.1279	   -551.9560	  -1681.5638	   2542.7506	   3045.8440	  -3654.0212	  -4766.0431	   1119.1841	 -85875.8331	 -58429.7234	  -4766.0431	  -1119.1841	   3097.3804	    298.1345	 -85875.8331	  58429.7234	   3045.8440	   3654.0212	   9190.6215	  -6990.3396	   3537.1466	  -1143.0331	   3097.3804	   -298.1345	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	
BPM.29R3.B1	    -13.2390	    -10.1673	      1.8471	    -15.8641	      1.8471	     15.8641	    -13.2390	     10.1673	    -60.7927	     81.7998	     11.1140	      8.9881	    -37.2040	    -23.7078	   -276.5453	    960.0628	   -276.5453	   -960.0628	    628.6775	  -3294.4256	  -5396.5290	  -1813.7147	   -729.0111	   4634.6423	-100675.4803	 -26837.7390	   -729.0111	  -4634.6423	   -190.8025	  -3248.1110	-100675.4803	  26837.7390	  -5396.5290	   1813.7147	  -9029.4915	   5948.2004	  -3788.0705	    -10.0619	   -190.8025	   3248.1110	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	
BPM.30R3.B1	    -16.6548	      1.1409	     13.8733	     -7.9114	     13.8733	      7.9114	    -16.6548	     -1.1409	    -12.1423	   -101.1910	      2.3828	     14.0928	     40.5552	    -17.3637	    980.9240	    190.2569	    980.9240	   -190.2569	  -1202.1487	   3130.9083	  -2468.4855	   5129.5744	   4681.3633	    314.4539	 -92710.7316	 -47545.0652	   4681.3633	   -314.4539	  -3246.4648	   -213.5055	 -92710.7316	  47545.0652	  -2468.4855	  -5129.5744	   8814.3288	  -6262.9396	   3673.9875	   -922.3663	  -3246.4648	    213.5055	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	
BPM.31R3.B1	    -14.3853	     17.3068	     13.5697	     -1.5646	     13.5697	      1.5646	    -14.3853	    -17.3068	     87.2899	     52.2346	     -8.7752	     11.3098	    -25.7276	     36.0590	    518.0917	  -1477.9001	    518.0917	   1477.9001	   -198.9628	  -3219.3730	   4923.9924	    176.7773	    935.8854	  -5668.2484	-103119.0474	 -14386.5832	    935.8854	   5668.2484	    448.1433	   3238.0673	-103119.0474	  14386.5832	   4923.9924	   -176.7773	  -9990.2485	   6287.1427	  -3754.2074	   -207.7957	    448.1433	  -3238.0673	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	
BPM.32R3.B1	      1.7154	     21.6197	      9.8295	     10.4364	      9.8295	    -10.4364	      1.7154	    -21.6197	    -99.6213	     22.7258	    -16.7490	      0.4230	    -14.6990	    -42.5907	  -1431.2036	   -446.3884	  -1431.2036	    446.3884	   -407.7934	   3256.7089	    910.0961	  -5309.0376	  -5898.4982	   -179.1388	 -97950.8803	 -35809.3927	  -5898.4982	    179.1388	   3656.3259	    829.0175	 -97950.8803	  35809.3927	    910.0961	   5309.0376	   9717.0093	  -6659.5854	   4080.5074	   -581.5366	   3656.3259	   -829.0175	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	
BPM.33R3.B1	     13.1167	     16.6069	      0.8286	     12.2433	      0.8286	    -12.2433	     13.1167	    -16.6069	     47.0579	    -94.0164	    -10.7794	    -12.1182	     34.5901	     28.9020	     -4.2349	   1320.4543	     -4.2349	  -1320.4543	   -619.5492	  -2887.2608	  -4163.4753	   -513.5324	   -256.6338	   6127.7858	-103876.2126	  -1403.3598	   -256.6338	  -6127.7858	    251.9392	  -3591.1491	-103876.2126	   1403.3598	  -4163.4753	    513.5324	  -9426.0231	   7929.0525	  -3983.9308	   -728.7394	    251.9392	   3591.1491	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	
BPM.34R3.B1	     20.8228	      3.7701	     -9.3716	      7.9232	     -9.3716	     -7.9232	     20.8228	     -3.7701	     30.5135	    100.6098	     -0.0615	    -16.2192	    -43.3713	     12.2762	   1315.5616	   -113.3368	   1315.5616	    113.3368	     98.4440	   2951.4555	  -1026.3385	   4068.0699	   6126.1481	   -289.5456	-101224.1496	 -23364.7987	   6126.1481	    289.5456	  -3532.4197	   -695.2333	-101224.1496	  23364.7987	  -1026.3385	  -4068.0699	   9139.7427	  -8257.1352	   4040.8233	   -274.1974	  -3532.4197	    695.2333	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	
BPM.33L4.B1	     11.9235	     -9.5136	    -14.4878	      0.3939	    -14.4878	     -0.3939	     11.9235	      9.5136	    -95.7252	    -42.8892	     12.7110	    -10.2108	     30.5779	    -32.8748	   -114.4866	   -792.0420	   -114.4866	    792.0420	   -888.1207	  -2908.1981	   4581.3218	   1739.7020	    804.4002	  -5003.1467	-103272.8887	  11561.3760	    804.4002	   5003.1467	   -276.6573	   3619.0885	-103272.8887	 -11561.3760	   4581.3218	  -1739.7020	  -7745.4090	   8394.3958	  -3939.4804	  -1077.0848	   -276.6573	  -3619.0885	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	
BPM.32L4.B1	      2.6414	    -15.0219	     -8.9023	    -11.4361	     -8.9023	     11.4361	      2.6414	     15.0219	     98.9823	    -34.7158	     16.2861	      0.7570	      9.9151	     43.7886	   -778.6038	    184.3806	   -778.6038	   -184.3806	    359.1484	   3019.5075	   2293.9894	  -4330.6727	  -5054.3186	   -356.5718	-103379.4971	 -10566.5215	  -5054.3186	    356.5718	   3556.7622	    723.0829	-103379.4971	  10566.5215	   2293.9894	   4330.6727	   7444.0650	  -8662.0991	   4083.3075	     74.4218	   3556.7622	   -723.0829	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	
BPM.31L4.B1	    -14.1720	     -7.8634	     -4.3240	    -16.0893	     -4.3240	     16.0893	    -14.1720	      7.8634	    -34.6110	     95.9129	     10.3927	     13.2427	    -31.3244	    -32.1106	   -626.4404	    710.8443	   -626.4404	   -710.8443	  -1545.3739	  -3003.0993	  -5769.0221	  -1279.8593	  -2142.4329	   4440.7422	-101414.5094	  24171.2341	  -2142.4329	  -4440.7422	    120.9773	  -3776.9790	-101414.5094	 -24171.2341	  -5769.0221	   1279.8593	  -7540.7593	   7789.0211	  -3927.6713	  -1355.1631	    120.9773	   3776.9790	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	
BPM.30L4.B1	    -14.7826	      2.6093	     10.9267	    -12.5842	     10.9267	     12.5842	    -14.7826	     -2.6093	    -41.1858	    -92.8289	     -3.6586	     14.5576	     44.7608	     -8.7833	    708.1811	    403.9876	    708.1811	   -403.9876	    911.5457	   3214.7774	  -2285.9115	   5548.1931	   4821.0806	   2259.6900	-104694.0775	   1856.1778	   4821.0806	  -2259.6900	  -2959.1125	  -1089.9778	-104694.0775	  -1856.1778	  -2285.9115	  -5548.1931	   7458.9415	  -8124.6926	   3872.8052	    804.6358	  -2959.1125	   1089.9778	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	
BPM.29L4.B1	    -12.0533	     16.8342	     13.3803	     -7.0856	     13.3803	      7.0856	    -12.0533	    -16.8342	     99.2625	     24.4838	    -13.0474	      7.0129	    -33.7793	     30.9132	    826.7095	  -1103.2069	    826.7095	   1103.2069	  -2156.9929	  -2501.6840	   5563.5662	    116.5964	   3264.5938	  -5407.5234	 -98134.7109	  36145.1764	   3264.5938	   5407.5234	   -451.7440	   3064.1484	 -98134.7109	 -36145.1764	   5563.5662	   -116.5964	  -8371.6628	   8394.8418	  -3416.1655	  -1902.6137	   -451.7440	  -3064.1484	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	
BPM.28L4.B1	      2.1040	     20.5984	     13.6360	      6.5807	     13.6360	     -6.5807	      2.1040	    -20.5984	    -88.8908	     50.5076	    -14.4230	     -3.3782	     -6.4896	    -45.3273	  -1172.4513	   -725.3154	  -1172.4513	    725.3154	   1679.7799	   2844.1503	    805.9786	  -5505.6785	  -5676.8673	  -2770.9202	-103562.6838	  14548.1710	  -5676.8673	   2770.9202	   2984.5834	    828.4416	-103562.6838	 -14548.1710	    805.9786	   5505.6785	   8070.2265	  -8685.6579	   3779.4092	   1003.4602	   2984.5834	   -828.4416	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	
BPM.27L4.B1	     12.5913	     15.6487	      6.0597	     10.8320	      6.0597	    -10.8320	     12.5913	    -15.6487	     18.7788	   -103.3579	     -6.3775	    -12.8133	     28.9979	     35.5059	   -288.9094	   1213.6788	   -288.9094	  -1213.6788	  -2346.9088	  -1823.2597	  -4539.0500	    -68.6075	  -2911.7403	   5645.5008	 -92494.0420	  47946.5566	  -2911.7403	  -5645.5008	    382.4076	  -2924.0908	 -92494.0420	 -47946.5566	  -4539.0500	     68.6075	  -7467.8537	   9686.5404	  -3201.5366	  -2126.7535	    382.4076	   2924.0908	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	
BPM.26L4.B1	     20.8416	      2.5232	     -4.6065	     11.7324	     -4.6065	    -11.7324	     20.8416	     -2.5232	     57.1333	     88.5344	      1.0135	    -16.0745	    -45.0933	      2.9215	   1265.0157	    352.7049	   1265.0157	   -352.7049	   2065.0753	   2212.7181	   -384.9754	   4480.8760	   5762.1609	   1887.6543	-100080.5196	  27497.3287	   5762.1609	  -1887.6543	  -3559.1929	   -156.1314	-100080.5196	 -27497.3287	   -384.9754	  -4480.8760	   6919.4209	  -9852.9876	   3938.0868	    843.3800	  -3559.1929	    156.1314	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	
BPM.25L4.B1	     10.9867	    -10.3366	    -12.2924	      6.0858	    -12.2924	     -6.0858	     10.9867	     10.3366	   -103.2900	    -14.6544	     13.2981	     -9.2987	     36.9100	    -25.7770	    212.4186	   -741.4525	    212.4186	    741.4525	  -2532.4416	  -1581.1398	   4604.0412	    796.3466	   2524.6176	  -4368.9651	 -85354.3087	  59215.9594	   2524.6176	   4368.9651	    262.5604	   3590.0845	 -85354.3087	 -59215.9594	   4604.0412	   -796.3466	  -5770.3975	   9686.4307	  -3476.3765	  -2106.9343	    262.5604	  -3590.0845	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	
BPM.24L4.B1	      2.4413	    -15.8951	    -11.6578	     -5.8632	    -11.6578	      5.8632	      2.4413	     15.8951	     84.7195	    -59.8168	     13.4376	     -0.4181	      1.0629	     44.0044	   -875.0378	   -116.5944	   -875.0378	    116.5944	   2222.4459	   1941.3536	   1234.5246	  -4218.0708	  -4300.8126	  -2272.3260	 -95809.9501	  39638.6291	  -4300.8126	   2272.3260	   2980.4518	   -475.3596	 -95809.9501	 -39638.6291	   1234.5246	   4218.0708	   5463.6208	  -9811.4542	   3567.8371	    920.5316	   2980.4518	    475.3596	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	
